#{"t_start": 1730344095.1382172, "env_id": "None"}
r,l,t
319.1121,200,126.644079
315.3227,200,126.644092
306.66165,200,126.644101
301.71204,200,126.64411
312.32343,200,126.644119
312.88785,200,126.986807
314.81223,200,126.986847
311.45795,200,126.98686
311.36435,200,126.986869
314.64392,200,126.986878
315.56033,200,126.986887
319.90482,200,133.213578
321.7966,200,133.213618
312.86038,200,133.21363
315.84302,200,133.21364
319.88892,200,133.213648
308.40915,200,133.213655
316.69235,200,133.528315
306.4256,200,133.528354
317.77737,200,133.528366
315.16104,200,133.528375
312.04626,200,133.528383
300.46243,200,133.528391
318.15012,200,133.870905
310.24075,200,133.870954
314.34662,200,133.870969
318.80365,200,133.870982
307.653,200,133.870994
314.16516,200,133.871006
312.30646,200,134.212577
312.597,200,134.212615
314.6642,200,134.212627
314.03915,200,134.212636
310.56702,200,134.212644
323.76196,200,134.212651
311.81348,200,134.526663
309.95383,200,134.526701
315.3016,200,134.526714
314.82562,200,134.526723
313.50958,200,134.526731
307.434,200,134.526739
316.85718,200,134.834281
307.73874,200,134.834317
321.1955,200,134.834329
321.90067,200,134.834337
318.9799,200,134.834346
309.2591,200,134.834354
309.73022,200,135.173074
314.28955,200,135.173111
316.959,200,135.173122
311.80267,200,135.173131
321.19736,200,135.173139
307.99265,200,135.173147
312.17212,200,135.483819
316.70657,200,135.483857
311.50446,200,135.48387
311.8349,200,135.483879
314.89236,200,135.483888
318.18082,200,135.483896
312.8284,200,135.792239
312.89832,200,135.792276
318.04913,200,135.792288
309.63907,200,135.792297
316.88373,200,135.792305
309.40012,200,135.792313
317.30432,200,136.130106
320.72775,200,136.130144
312.74252,200,136.130156
314.9527,200,136.130166
319.59976,200,136.130174
312.53482,200,136.130183
314.27457,200,142.253288
304.1252,200,142.253326
308.0771,200,142.253338
308.32635,200,142.253348
309.51776,200,142.253356
309.8632,200,142.253363
310.21484,200,142.564452
310.53067,200,142.564491
311.74997,200,142.564504
312.9048,200,142.564513
308.55734,200,142.564522
302.202,200,142.56453
305.2731,200,142.872524
301.9583,200,142.872562
306.90155,200,142.87259
307.55188,200,142.872599
308.43243,200,142.872608
300.0204,200,142.872616
317.32962,200,143.211673
313.1867,200,143.211711
312.71637,200,143.211723
316.07324,200,143.211731
305.844,200,143.21174
313.96774,200,143.211748
309.08508,200,143.521802
316.62515,200,143.521841
316.2485,200,143.521853
306.7297,200,143.521862
306.04276,200,143.52187
311.89896,200,143.521878
305.92615,200,143.83039
309.35,200,143.830427
310.68463,200,143.830439
313.18015,200,143.830448
312.1673,200,143.830456
307.88705,200,143.830465
312.99454,200,144.167611
308.5429,200,144.167649
308.69296,200,144.16766
310.74808,200,144.16767
311.997,200,144.167677
304.7643,200,144.167686
312.6479,200,145.156603
306.90015,200,145.156641
309.34106,200,145.156655
301.5684,200,145.156664
296.17435,200,145.156672
302.30997,200,145.15668
307.22495,200,145.46898
312.45047,200,145.469018
308.1461,200,145.46903
306.09186,200,145.469058
308.60675,200,145.469066
