#{"t_start": 1732834778.5374675, "env_id": "None"}
r,l,t
48.0,38,194.014987
184.0,72,194.02785
-64.0,10,194.031226
8.0,28,194.04748
20.0,31,194.054376
-84.0,5,194.056122
192.0,74,194.068951
12.0,29,194.077249
200.0,76,194.08706
48.0,38,194.095365
16.0,30,194.105196
36.0,35,194.127502
12.0,29,194.134129
188.0,73,194.177258
188.0,73,194.19768
-64.0,10,194.213887
188.0,73,194.215663
200.0,76,194.230113
44.0,37,194.238217
196.0,75,194.251236
192.0,74,194.256321
12.0,29,194.261288
16.0,30,194.264684
-76.0,7,194.272806
12.0,29,194.279429
12.0,29,194.305084
8.0,28,194.349655
212.0,79,194.367404
192.0,74,194.372389
192.0,74,194.386857
192.0,74,194.395281
188.0,73,194.398803
-28.0,19,194.41798
8.0,28,194.440226
20.0,31,194.467469
192.0,74,194.470851
192.0,74,194.490148
192.0,74,194.495272
48.0,38,194.753552
32.0,34,194.775459
228.0,83,194.785402
40.0,36,194.814086
12.0,29,194.823858
20.0,31,194.836655
196.0,75,194.84639
196.0,75,194.876786
196.0,75,194.888349
-4.0,25,194.918499
8.0,28,194.941326
12.0,29,194.948045
-84.0,5,194.949855
208.0,78,194.972789
192.0,74,194.976397
36.0,35,194.97642
192.0,74,194.989563
-40.0,16,195.004431
12.0,29,195.025929
52.0,39,195.038841
16.0,30,195.040595
192.0,74,195.072626
220.0,81,195.082507
-80.0,6,195.092358
32.0,34,195.097359
192.0,74,195.126436
196.0,75,195.149008
184.0,72,195.157608
-60.0,11,195.167418
192.0,74,195.194479
188.0,73,195.214149
-52.0,13,195.217599
192.0,74,195.219376
192.0,74,195.248044
4.0,27,195.258048
192.0,74,195.278756
192.0,74,195.288602
12.0,29,195.2952
20.0,31,195.309663
-76.0,7,195.321121
192.0,74,195.340195
16.0,30,195.345335
208.0,78,195.345357
12.0,29,195.367966
156.0,65,195.394931
48.0,38,195.408203
208.0,78,195.408227
12.0,29,195.443541
4.0,27,195.451918
20.0,31,195.45875
192.0,74,195.46213
204.0,77,195.471859
188.0,73,195.487918
4.0,27,195.496065
36.0,35,195.520194
20.0,31,195.52361
0.0,26,195.532193
192.0,74,195.565948
16.0,30,195.569338
188.0,73,195.579179
188.0,73,195.617779
-84.0,5,195.62634
32.0,34,195.626368
192.0,74,195.646173
0.0,26,195.668942
192.0,74,195.688417
-48.0,14,195.691786
12.0,29,195.693551
192.0,74,195.701682
0.0,26,195.736966
196.0,75,195.749911
28.0,33,195.756762
52.0,39,195.799724
188.0,73,195.808056
188.0,73,195.813102
36.0,35,195.81493
8.0,28,195.856078
800.0,200,195.869213
196.0,75,195.894841
-60.0,11,195.908219
0.0,26,195.946149
196.0,75,195.954724
20.0,31,195.961528
184.0,72,195.963329
196.0,75,195.96678
-76.0,7,195.978165
188.0,73,196.005626
32.0,34,196.010842
12.0,29,196.010865
-68.0,9,196.027103
16.0,30,196.06091
96.0,50,196.060946
8.0,28,196.072394
204.0,77,196.074146
188.0,73,196.082321
-36.0,17,196.088869
0.0,26,196.113948
0.0,26,196.125469
24.0,32,196.127209
196.0,75,196.130753
-32.0,18,196.145319
0.0,26,196.167774
16.0,30,196.175952
192.0,74,196.182775
-40.0,16,196.202193
48.0,38,196.207399
188.0,73,196.209255
32.0,34,196.240138
4.0,27,196.253386
208.0,78,196.260259
192.0,74,196.290644
184.0,72,196.322699
188.0,73,196.330988
188.0,73,196.36024
192.0,74,196.374927
36.0,35,196.379925
192.0,74,196.3817
-4.0,25,196.400862
196.0,75,196.413735
0.0,26,196.425215
20.0,31,196.426974
16.0,30,196.451361
188.0,73,196.45139
20.0,31,196.466207
0.0,26,196.467994
196.0,75,196.50273
12.0,29,196.512581
-48.0,14,196.527184
200.0,76,196.551474
-4.0,25,202.060868
188.0,73,202.064423
204.0,77,202.071224
192.0,74,202.082762
4.0,27,202.115218
200.0,76,202.13306
48.0,38,202.146295
12.0,29,202.163975
196.0,75,202.169141
180.0,71,202.182369
20.0,31,202.184272
192.0,74,202.184294
0.0,26,202.206864
8.0,28,202.227704
12.0,29,202.233862
20.0,31,202.266332
-8.0,24,202.277661
196.0,75,202.281267
12.0,29,202.291986
192.0,74,202.304981
200.0,76,202.32547
16.0,30,202.349834
-4.0,25,202.35339
8.0,28,202.401075
188.0,73,202.404628
184.0,72,202.414191
196.0,75,202.421224
48.0,38,202.423101
4.0,27,202.464702
192.0,74,202.46475
0.0,26,202.472588
0.0,26,202.513996
28.0,33,202.525921
192.0,74,202.542972
204.0,77,202.544805
180.0,71,202.553559
20.0,31,202.568458
28.0,33,202.583208
0.0,26,202.586677
192.0,74,202.603102
48.0,38,202.647301
4.0,27,202.649216
188.0,73,202.667871
192.0,74,202.67766
0.0,26,202.690817
16.0,30,202.698943
196.0,75,202.711927
184.0,72,202.785675
192.0,74,202.798866
192.0,74,202.81173
196.0,75,202.821476
196.0,75,202.83448
36.0,35,202.857101
52.0,39,202.901655
800.0,200,202.927916
4.0,27,202.930079
192.0,74,202.936838
4.0,27,202.974939
228.0,83,202.980272
48.0,38,202.980297
24.0,32,202.985711
188.0,73,202.987517
48.0,38,203.002623
4.0,27,203.021133
-4.0,25,203.023037
12.0,29,203.034738
32.0,34,203.038123
48.0,38,203.052738
20.0,31,203.074432
4.0,27,203.097447
192.0,74,203.126099
192.0,74,203.145349
24.0,32,203.150534
188.0,73,203.157081
200.0,76,203.165453
4.0,27,203.172143
192.0,74,203.195977
48.0,38,203.232535
4.0,27,203.239177
184.0,72,203.265099
192.0,74,203.278224
220.0,81,203.283266
12.0,29,203.288236
208.0,78,203.293163
12.0,29,203.324631
-8.0,24,203.326405
192.0,74,203.355092
196.0,75,203.387889
212.0,79,203.412414
36.0,35,203.412446
196.0,75,203.415794
4.0,27,203.431719
188.0,73,203.444473
204.0,77,203.452549
16.0,30,203.465555
24.0,32,203.48539
184.0,72,203.530032
184.0,72,203.530058
192.0,74,203.566719
192.0,74,203.57516
20.0,31,203.582
188.0,73,203.585496
40.0,36,203.590544
204.0,77,203.611171
12.0,29,203.631912
8.0,28,203.635275
188.0,73,203.686638
192.0,74,203.69657
188.0,73,203.701613
188.0,73,203.730063
188.0,73,203.750879
196.0,75,203.757476
200.0,76,203.810577
40.0,36,203.810616
180.0,71,203.812363
192.0,74,203.822152
4.0,27,203.853639
212.0,79,203.858617
28.0,33,203.865271
4.0,27,203.867046
204.0,77,203.894736
36.0,35,203.950812
200.0,76,203.967483
196.0,75,204.008672
192.0,74,204.012137
192.0,74,204.018722
228.0,83,204.05049
16.0,30,204.057098
48.0,38,204.075031
200.0,76,204.078494
48.0,38,204.081986
188.0,73,204.088584
4.0,27,204.096695
40.0,36,204.145611
36.0,35,204.152201
188.0,73,204.177902
8.0,28,204.193431
-4.0,25,204.195283
196.0,75,204.198721
200.0,76,204.203726
212.0,79,204.211885
8.0,28,204.238822
4.0,27,204.25512
36.0,35,204.255142
48.0,38,204.264905
12.0,29,204.288039
184.0,72,204.2982
32.0,34,204.312831
184.0,72,204.314641
52.0,39,204.330695
28.0,33,204.341977
8.0,28,204.359632
192.0,74,204.379251
8.0,28,204.389448
48.0,38,204.394414
188.0,73,204.418659
-4.0,25,204.420408
60.0,41,204.428563
184.0,72,204.431949
36.0,35,204.446295
48.0,38,204.456125
0.0,26,204.461079
192.0,74,204.549221
224.0,82,204.554251
200.0,76,204.556033
188.0,73,204.5657
188.0,73,204.582041
204.0,77,204.583805
12.0,29,204.605345
0.0,26,204.624463
48.0,38,204.629403
0.0,26,204.64701
188.0,73,204.66955
8.0,28,204.66958
184.0,72,204.673046
52.0,39,204.694808
44.0,37,204.709538
212.0,79,204.714526
16.0,30,204.724336
28.0,33,204.726089
28.0,33,204.7624
192.0,74,204.793464
-4.0,25,204.805154
196.0,75,204.817966
188.0,73,204.833958
4.0,27,204.837296
188.0,73,204.843852
-84.0,5,204.845608
196.0,75,204.848963
8.0,28,204.904495
188.0,73,204.952181
188.0,73,204.965426
28.0,33,204.972691
188.0,73,204.982639
196.0,75,204.99913
208.0,78,205.007425
40.0,36,205.014384
12.0,29,205.022907
0.0,26,205.027992
52.0,39,205.033043
32.0,34,205.055886
4.0,27,205.059353
8.0,28,205.069395
-4.0,25,205.074566
12.0,29,205.105708
12.0,29,205.109182
192.0,74,205.132263
200.0,76,205.154875
8.0,28,205.177617
192.0,74,205.194266
196.0,75,205.200955
36.0,35,205.214208
192.0,74,205.23201
0.0,26,205.237043
236.0,85,205.246824
16.0,30,205.250205
8.0,28,205.282159
0.0,26,205.288914
196.0,75,205.303683
196.0,75,205.337808
12.0,29,205.337838
192.0,74,205.353991
196.0,75,205.373324
16.0,30,205.386375
204.0,77,205.410589
204.0,77,205.430522
48.0,38,205.437111
20.0,31,205.438873
188.0,73,205.45793
192.0,74,205.475698
28.0,33,205.490427
52.0,39,205.493849
-8.0,24,205.516994
40.0,36,205.518817
8.0,28,205.538024
188.0,73,205.558818
0.0,26,205.560578
24.0,32,211.080856
16.0,30,211.131131
220.0,81,211.141016
204.0,77,211.175884
532.0,159,211.184639
196.0,75,211.194763
192.0,74,211.194787
8.0,28,211.223616
4.0,27,211.239947
192.0,74,211.252816
208.0,78,211.269062
-4.0,25,211.280537
192.0,74,211.307826
220.0,81,211.328996
216.0,80,211.354785
192.0,74,211.374074
204.0,77,211.395325
204.0,77,211.407006
48.0,38,211.41851
204.0,77,211.434971
8.0,28,211.443159
200.0,76,211.454519
12.0,29,211.456295
8.0,28,211.464406
196.0,75,211.498036
16.0,30,211.514429
0.0,26,211.541986
196.0,75,211.55792
184.0,72,211.561295
188.0,73,211.574196
188.0,73,211.575974
12.0,29,211.604933
28.0,33,211.631038
228.0,83,211.650543
40.0,36,211.665135
204.0,77,211.668533
188.0,73,211.681748
196.0,75,211.698324
4.0,27,211.709888
44.0,37,211.770893
216.0,80,211.782484
188.0,73,211.789175
188.0,73,211.802038
196.0,75,211.822788
520.0,156,211.886826
192.0,74,211.892014
180.0,71,211.913693
204.0,77,211.924923
-60.0,11,211.95189
196.0,75,211.953733
212.0,79,211.979393
196.0,75,212.044165
220.0,81,212.049296
188.0,73,212.057688
192.0,74,212.075855
196.0,75,212.075877
196.0,75,212.103632
4.0,27,212.120059
192.0,74,212.166644
192.0,74,212.17165
32.0,34,212.176669
224.0,82,212.210714
4.0,27,212.210751
184.0,72,212.22213
28.0,33,212.225694
48.0,38,212.273871
208.0,78,212.304652
232.0,84,212.350389
204.0,77,212.353812
16.0,30,212.355593
800.0,200,212.387598
192.0,74,212.39634
20.0,31,212.406075
-4.0,25,212.438045
204.0,77,212.477062
524.0,157,212.482397
208.0,78,212.482429
188.0,73,212.508083
4.0,27,212.520906
224.0,82,212.572222
184.0,72,212.858684
196.0,75,212.863881
-56.0,12,212.878497
188.0,73,212.88674
188.0,73,212.900198
520.0,156,212.948771
200.0,76,212.983584
36.0,35,212.985413
20.0,31,212.999968
184.0,72,213.0097
-28.0,19,213.016333
192.0,74,213.027827
196.0,75,213.03777
200.0,76,213.110192
196.0,75,213.125155
204.0,77,213.138336
208.0,78,213.146467
212.0,79,213.161134
204.0,77,213.168282
184.0,72,213.243165
188.0,73,213.259529
204.0,77,213.27459
188.0,73,213.281207
196.0,75,213.367385
536.0,160,213.374002
192.0,74,213.380859
200.0,76,213.398892
188.0,73,213.400661
524.0,157,213.424785
-24.0,20,213.431402
-20.0,21,213.460431
188.0,73,213.494564
184.0,72,213.499622
228.0,83,213.504723
4.0,27,213.504746
204.0,77,213.527072
-48.0,14,213.527095
28.0,33,213.552603
212.0,79,213.562602
20.0,31,213.604676
32.0,34,213.617645
212.0,79,213.624361
200.0,76,213.629307
188.0,73,213.646791
200.0,76,213.65169
16.0,30,213.674721
16.0,30,213.680019
16.0,30,213.698023
196.0,75,213.728225
200.0,76,213.742808
192.0,74,213.775123
188.0,73,213.795073
28.0,33,213.798466
192.0,74,213.801857
188.0,73,213.817745
4.0,27,213.819472
196.0,75,213.851116
0.0,26,213.86096
188.0,73,213.928913
192.0,74,213.940403
192.0,74,213.947408
232.0,84,213.98572
-4.0,25,213.991062
212.0,79,214.021888
12.0,29,214.03852
192.0,74,214.066171
196.0,75,214.077883
40.0,36,214.083149
-56.0,12,214.098323
196.0,75,214.111576
520.0,156,214.140434
12.0,29,214.145405
200.0,76,214.164594
188.0,73,214.18936
200.0,76,214.208979
200.0,76,214.236472
36.0,35,214.246214
-28.0,19,214.267054
212.0,79,214.270457
220.0,81,214.280422
192.0,74,214.289114
4.0,27,214.29251
24.0,32,214.33236
212.0,79,214.339069
8.0,28,214.378975
140.0,61,214.389314
188.0,73,214.389348
208.0,78,214.40128
200.0,76,214.417335
196.0,75,214.461954
16.0,30,214.465381
-28.0,19,214.498319
188.0,73,214.509889
20.0,31,214.51494
228.0,83,214.516731
184.0,72,214.520249
212.0,79,214.520271
72.0,44,214.587023
204.0,77,214.624524
12.0,29,214.634352
204.0,77,214.636137
200.0,76,214.641408
192.0,74,214.641431
192.0,74,214.641443
184.0,72,214.742066
196.0,75,214.758322
200.0,76,214.758348
196.0,75,214.763402
200.0,76,214.765309
200.0,76,214.765331
196.0,75,220.354715
200.0,76,220.372599
204.0,77,220.374389
204.0,77,220.381008
212.0,79,220.382782
228.0,83,220.392832
8.0,28,220.403113
8.0,28,220.428953
52.0,39,220.490963
188.0,73,220.494809
200.0,76,220.50159
188.0,73,220.505315
196.0,75,220.517258
200.0,76,220.528693
200.0,76,220.618908
188.0,73,220.625672
212.0,79,220.63241
188.0,73,220.63742
8.0,28,220.681925
40.0,36,220.683717
28.0,33,220.739758
192.0,74,220.741722
412.0,129,220.741747
48.0,38,220.746714
-48.0,14,220.769054
232.0,84,220.770824
-72.0,8,220.78416
596.0,175,220.784188
4.0,27,220.785977
200.0,76,220.865214
196.0,75,220.908606
196.0,75,220.910532
200.0,76,220.910555
-64.0,10,220.930466
-76.0,7,220.95516
436.0,135,220.991593
44.0,37,220.998504
196.0,75,221.018662
516.0,155,221.05488
196.0,75,221.063362
232.0,84,221.104229
28.0,33,221.111075
32.0,34,221.121191
212.0,79,221.126187
236.0,85,221.142647
204.0,77,221.147628
212.0,79,221.236631
188.0,73,221.241672
184.0,72,221.245061
196.0,75,221.265753
212.0,79,221.277158
404.0,127,221.320656
192.0,74,221.358385
200.0,76,221.366669
212.0,79,221.395841
196.0,75,221.400913
188.0,73,221.441811
400.0,126,221.453319
196.0,75,221.482128
192.0,74,221.488785
16.0,30,221.490553
196.0,75,221.521168
192.0,74,221.524696
200.0,76,221.577992
196.0,75,221.605465
200.0,76,221.613887
196.0,75,221.61391
196.0,75,221.645118
196.0,75,221.648547
8.0,28,221.690122
184.0,72,221.69715
-60.0,11,221.708637
-52.0,13,221.731634
188.0,73,221.736806
220.0,81,221.741875
212.0,79,221.746893
192.0,74,221.770864
188.0,73,221.861725
208.0,78,221.865368
232.0,84,221.870553
200.0,76,221.872475
192.0,74,221.893806
48.0,38,221.984621
536.0,160,221.991397
184.0,72,222.018986
-24.0,20,222.024169
232.0,84,222.039485
48.0,38,222.049908
196.0,75,222.14542
520.0,156,222.150671
524.0,157,222.155707
216.0,80,222.159126
-76.0,7,222.162482
204.0,77,222.167455
204.0,77,222.177245
-64.0,10,222.193294
12.0,29,222.20318
-68.0,9,222.20821
8.0,28,222.213246
196.0,75,222.269616
192.0,74,222.2843
188.0,73,222.322524
200.0,76,222.338857
-40.0,16,222.365085
416.0,130,222.373279
200.0,76,222.408536
-84.0,5,222.416735
48.0,38,222.426503
196.0,75,222.447798
528.0,158,222.469028
-48.0,14,222.470821
196.0,75,222.49645
532.0,159,222.529995
196.0,75,222.54151
188.0,73,222.54812
200.0,76,222.59488
40.0,36,222.600065
224.0,82,222.60363
200.0,76,222.621416
-40.0,16,222.626355
188.0,73,222.652145
184.0,72,222.667166
196.0,75,222.718432
200.0,76,222.728306
192.0,74,222.749259
208.0,78,222.751032
196.0,75,222.775544
24.0,32,222.782115
216.0,80,222.798509
20.0,31,222.849497
236.0,85,222.859639
188.0,73,222.871301
208.0,78,222.877791
232.0,84,222.913354
216.0,80,222.913386
12.0,29,222.925724
188.0,73,222.998271
188.0,73,223.008351
196.0,75,223.023379
192.0,74,223.066461
204.0,77,223.071654
188.0,73,223.0768
-24.0,20,223.099798
196.0,75,223.133426
224.0,82,223.135216
204.0,77,223.151407
-72.0,8,223.166415
196.0,75,223.195193
200.0,76,223.201952
192.0,74,223.257654
204.0,77,223.261059
-64.0,10,223.277547
192.0,74,223.287804
200.0,76,223.31997
196.0,75,223.324992
536.0,160,223.363685
0.0,26,223.363716
224.0,82,223.393229
208.0,78,223.40647
208.0,78,223.416301
0.0,26,223.448229
196.0,75,223.448251
188.0,73,223.4844
188.0,73,223.484432
16.0,30,223.532263
200.0,76,223.573933
228.0,83,223.585767
400.0,126,223.600473
200.0,76,223.608779
224.0,82,223.667568
516.0,155,223.670993
188.0,73,223.694353
200.0,76,223.710582
188.0,73,223.728416
40.0,36,223.730217
184.0,72,229.303031
408.0,128,229.327256
-56.0,12,229.346668
-64.0,10,229.362823
196.0,75,229.369434
404.0,127,229.453071
524.0,157,229.467645
520.0,156,229.483831
400.0,126,229.510561
404.0,127,229.57898
188.0,73,229.588853
288.0,98,229.615277
516.0,155,229.618744
192.0,74,229.631721
-80.0,6,229.641503
520.0,156,229.739678
204.0,77,229.741491
204.0,77,229.744877
-68.0,9,229.756114
216.0,80,229.772091
-60.0,11,229.791442
532.0,159,229.840074
524.0,157,229.84669
-68.0,9,229.854885
-84.0,5,229.863061
148.0,63,229.895123
-76.0,7,229.907304
-56.0,12,229.92652
516.0,155,230.023151
536.0,160,230.036474
516.0,155,230.039979
416.0,130,230.090522
524.0,157,230.150829
512.0,154,230.209121
216.0,80,230.222588
400.0,126,230.232435
-24.0,20,230.242238
400.0,126,230.248885
-24.0,20,230.255404
-28.0,19,230.263493
516.0,155,230.293794
192.0,74,230.375546
-52.0,13,230.398157
524.0,157,230.409974
428.0,133,230.46646
516.0,155,230.495346
-60.0,11,230.515463
516.0,155,230.519016
-84.0,5,230.524032
-32.0,18,230.548164
528.0,158,230.553187
-28.0,19,230.58334
520.0,156,231.166377
192.0,74,231.205276
800.0,200,231.228791
396.0,125,231.231004
-68.0,9,231.245636
800.0,200,231.296483
512.0,154,231.301845
-76.0,7,231.308415
192.0,74,231.366583
420.0,131,231.382974
-56.0,12,231.38645
-16.0,22,231.423857
212.0,79,231.434194
460.0,141,231.440874
-60.0,11,231.458702
-92.0,3,231.463675
524.0,157,231.487689
8.0,28,231.508735
-32.0,18,231.53994
-56.0,12,231.559186
208.0,78,231.562593
540.0,161,231.575667
-36.0,17,231.586948
-68.0,9,231.590324
188.0,73,231.608073
416.0,130,231.639824
800.0,200,231.713702
136.0,60,231.738632
224.0,82,231.745198
-60.0,11,231.763146
-84.0,5,231.771293
404.0,127,231.773084
-24.0,20,231.805221
520.0,156,231.845537
-64.0,10,231.862146
800.0,200,231.919624
400.0,126,231.946519
-60.0,11,231.981259
524.0,157,232.002112
516.0,155,232.057351
-84.0,5,232.065777
516.0,155,232.092145
-60.0,11,232.110293
208.0,78,232.123514
-84.0,5,232.133632
-48.0,14,232.135412
220.0,81,232.140446
-52.0,13,232.155648
-44.0,15,232.179633
-64.0,10,232.195975
520.0,156,232.210589
800.0,200,232.223897
-68.0,9,232.240469
-84.0,5,232.250958
200.0,76,232.268719
-44.0,15,232.294476
520.0,156,232.341391
212.0,79,232.401062
524.0,157,232.424586
416.0,130,232.440012
-16.0,22,232.443663
-16.0,22,232.482027
-80.0,6,232.492875
516.0,155,232.504399
-68.0,9,232.521622
-76.0,7,232.538514
412.0,129,232.587711
516.0,155,232.591227
-76.0,7,232.603123
412.0,129,232.663746
400.0,126,232.673945
-72.0,8,232.677449
-48.0,14,232.7011
400.0,126,232.755734
512.0,154,232.765906
204.0,77,232.802427
396.0,125,232.812391
-76.0,7,232.823977
568.0,168,232.869143
200.0,76,232.890219
188.0,73,232.922347
192.0,74,232.946762
516.0,155,232.968645
-24.0,20,233.021611
196.0,75,233.023462
524.0,157,233.044953
-40.0,16,233.073338
-64.0,10,233.089892
396.0,125,233.162527
512.0,154,233.177372
-40.0,16,233.203295
516.0,155,233.234124
-20.0,21,233.237546
280.0,96,233.247459
-60.0,11,233.257278
520.0,156,233.281729
524.0,157,233.28514
200.0,76,238.812559
-84.0,5,238.82076
-20.0,21,238.855457
520.0,156,238.873183
-56.0,12,238.893015
408.0,128,238.946917
516.0,155,238.955174
528.0,158,238.972126
532.0,159,239.023076
400.0,126,239.092092
-72.0,8,239.105531
200.0,76,239.110594
216.0,80,239.155639
-64.0,10,239.173482
524.0,157,239.18045
524.0,157,239.235785
516.0,155,239.253596
412.0,129,239.31724
-56.0,12,239.337209
-80.0,6,239.347133
520.0,156,239.366484
-24.0,20,239.382139
416.0,130,239.395221
-16.0,22,239.404835
280.0,96,239.412877
-44.0,15,239.419352
516.0,155,239.429565
516.0,155,239.491695
204.0,77,239.544525
-68.0,9,239.559147
-68.0,9,239.57515
408.0,128,239.591023
-36.0,17,239.618188
416.0,130,239.624804
400.0,126,239.634687
-76.0,7,239.645917
800.0,200,239.730947
512.0,154,239.742862
204.0,77,239.744675
-68.0,9,239.759096
-76.0,7,239.770266
-28.0,19,239.773883
-48.0,14,239.798184
516.0,155,239.828083
404.0,127,239.83367
204.0,77,239.857449
184.0,72,239.889147
548.0,163,239.913367
-76.0,7,239.924545
192.0,74,239.992557
-84.0,5,240.011237
400.0,126,240.031586
408.0,128,240.066153
400.0,126,240.067996
204.0,77,240.079621
-56.0,12,240.089683
412.0,129,240.129784
192.0,74,240.210032
260.0,91,240.229543
516.0,155,240.269728
-68.0,9,240.284178
524.0,157,240.289164
520.0,156,240.322646
528.0,158,240.386421
192.0,74,240.405744
400.0,126,240.416038
-76.0,7,240.417843
-64.0,10,240.434433
-64.0,10,240.450436
236.0,85,240.461929
-68.0,9,240.465298
524.0,157,240.485764
420.0,131,240.504983
400.0,126,240.592346
220.0,81,240.61849
-44.0,15,240.618527
392.0,124,240.618539
-72.0,8,240.631306
-68.0,9,240.645943
-28.0,19,240.649215
-64.0,10,240.661901
-68.0,9,240.66361
-76.0,7,240.674551
-56.0,12,240.680889
400.0,126,240.709645
516.0,155,240.715173
-16.0,22,240.718578
524.0,157,240.721973
268.0,93,240.826594
224.0,82,240.843386
212.0,79,240.850203
516.0,155,240.870806
520.0,156,240.967222
520.0,156,240.971259
204.0,77,240.97646
-32.0,18,241.02483
408.0,128,241.106362
536.0,160,241.116373
188.0,73,241.12324
-68.0,9,241.123264
512.0,154,241.123282
204.0,77,241.126716
-76.0,7,241.128517
-20.0,21,241.157697
-72.0,8,241.170491
404.0,127,241.234786
232.0,84,241.260731
392.0,124,241.330373
404.0,127,241.33449
512.0,154,241.373896
-80.0,6,241.383616
208.0,78,241.387139
-68.0,9,241.398427
516.0,155,241.423758
192.0,74,241.451675
220.0,81,241.466158
-60.0,11,241.483613
516.0,155,241.486984
-80.0,6,241.493646
-88.0,4,241.493669
-76.0,7,241.504823
-68.0,9,241.508159
228.0,83,241.53612
232.0,84,241.587857
392.0,124,241.589646
516.0,155,241.67589
-16.0,22,241.711377
512.0,154,241.759574
532.0,159,241.764595
-52.0,13,241.780474
516.0,155,241.787101
-76.0,7,241.792063
404.0,127,241.795446
-36.0,17,241.819055
-76.0,7,241.831966
-84.0,5,241.840745
524.0,157,241.848289
-28.0,19,241.872239
232.0,84,241.933851
196.0,75,241.969601
532.0,159,241.973493
-72.0,8,242.000684
-88.0,4,242.015305
404.0,127,242.022297
-40.0,16,242.047297
520.0,156,242.049164
-64.0,10,242.063869
208.0,78,242.152194
512.0,154,242.152232
400.0,126,242.168161
-40.0,16,242.193661
404.0,127,247.709293
800.0,200,247.779153
280.0,96,247.80553
8.0,28,247.824995
800.0,200,247.846508
520.0,156,247.863708
0.0,26,247.905456
440.0,136,247.93457
800.0,200,247.934593
192.0,74,247.969523
408.0,128,248.048651
192.0,74,248.058823
192.0,74,248.087928
520.0,156,248.113868
236.0,85,248.138612
192.0,74,248.171701
208.0,78,248.188401
20.0,31,248.222742
204.0,77,248.242084
196.0,75,248.265417
400.0,126,248.297816
800.0,200,248.297845
184.0,72,248.308026
188.0,73,248.34291
192.0,74,248.387147
-44.0,15,248.411145
184.0,72,248.462662
400.0,126,248.504101
224.0,82,248.544306
524.0,157,248.556046
516.0,155,248.562764
800.0,200,248.572915
196.0,75,248.627336
196.0,75,248.749381
392.0,124,248.775675
800.0,200,248.790596
520.0,156,248.811868
520.0,156,248.81859
800.0,200,248.87485
516.0,155,249.584693
532.0,159,249.627013
524.0,157,249.630464
800.0,200,249.63387
632.0,184,249.64719
192.0,74,249.752192
800.0,200,249.757313
220.0,81,249.781902
512.0,154,249.838161
132.0,59,249.854735
516.0,155,249.88368
192.0,74,249.903682
12.0,29,249.903711
196.0,75,249.961214
800.0,200,249.963068
-28.0,19,249.994404
524.0,157,250.029766
196.0,75,250.119011
800.0,200,250.244217
800.0,200,250.264661
800.0,200,250.264699
-44.0,15,250.270306
516.0,155,250.281563
512.0,154,250.372956
800.0,200,250.372997
216.0,80,250.397516
404.0,127,250.477663
520.0,156,250.521522
204.0,77,250.523419
8.0,28,250.525226
524.0,157,250.539614
520.0,156,250.629025
540.0,161,250.637372
192.0,74,250.660161
408.0,128,250.734028
520.0,156,250.775897
524.0,157,250.779361
400.0,126,250.843645
188.0,73,250.853795
516.0,155,250.882633
212.0,79,250.907011
188.0,73,250.963431
216.0,80,250.984531
800.0,200,250.987949
-52.0,13,251.020165
204.0,77,251.060537
524.0,157,251.06567
280.0,96,251.069097
-24.0,20,251.093062
184.0,72,251.153629
-60.0,11,251.171836
404.0,127,251.227191
520.0,156,251.250321
524.0,157,251.326116
512.0,154,251.349307
204.0,77,251.377073
800.0,200,251.399805
528.0,158,251.434282
524.0,157,251.485708
212.0,79,251.530876
200.0,76,251.558602
528.0,158,251.586107
196.0,75,251.608754
464.0,142,251.610538
800.0,200,251.679152
196.0,75,251.682932
-60.0,11,251.700634
224.0,82,257.148727
524.0,157,257.215924
520.0,156,257.293041
4.0,27,257.338374
392.0,124,257.353266
520.0,156,257.363191
800.0,200,257.368256
516.0,155,257.383019
424.0,132,257.434272
184.0,72,257.47126
232.0,84,257.476263
188.0,73,257.553075
520.0,156,257.621671
-80.0,6,257.633203
408.0,128,257.680161
800.0,200,257.690106
800.0,200,257.709798
-68.0,9,257.724658
188.0,73,257.754082
-84.0,5,257.762359
800.0,200,257.80383
520.0,156,257.809237
-60.0,11,257.826946
188.0,73,257.881454
520.0,156,257.937335
516.0,155,257.946006
192.0,74,257.949538
524.0,157,257.982742
224.0,82,258.015019
528.0,158,258.089897
192.0,74,258.096683
220.0,81,258.104915
196.0,75,258.132322
192.0,74,258.165469
800.0,200,258.293127
400.0,126,258.298518
524.0,157,258.364438
512.0,154,258.417424
800.0,200,258.425772
212.0,79,258.427872
800.0,200,258.4636
192.0,74,258.486854
192.0,74,258.548901
520.0,156,258.550715
212.0,79,258.592687
228.0,83,258.621747
400.0,126,258.634767
520.0,156,258.675426
196.0,75,258.743549
516.0,155,258.801845
520.0,156,258.805351
396.0,125,258.838617
-84.0,5,258.846758
524.0,157,258.848532
28.0,33,258.856865
524.0,157,258.930718
404.0,127,259.085167
516.0,155,259.087055
800.0,200,259.100545
528.0,158,259.134913
528.0,158,259.143466
524.0,157,259.218832
424.0,132,259.317744
184.0,72,259.33542
520.0,156,259.342074
520.0,156,259.343858
-52.0,13,259.363092
0.0,26,259.407209
552.0,164,259.413878
-68.0,9,259.422089
200.0,76,259.460335
800.0,200,259.463758
12.0,29,259.512563
412.0,129,259.555718
516.0,155,259.573866
-44.0,15,259.582869
188.0,73,259.582898
