#{"t_start": 1732828815.355772, "env_id": "None"}
r,l,t
-25.05371,29,20.913751
-52.01335,20,20.915527
-91.91743,4,20.917301
-82.460236,8,20.919106
-76.38729,9,20.922512
-39.771835,28,20.92606
-95.88678,4,20.926082
-82.097725,9,20.929863
-98.83503,2,20.929886
-87.19284,7,20.929899
-95.689186,4,20.929909
-97.00177,3,20.93507
-95.81522,3,20.935093
-79.97522,13,20.938715
-89.56162,7,20.938738
-95.846085,5,20.93875
-79.9464,8,20.943726
-93.48868,4,20.945509
-94.571945,3,20.948878
-81.71489,10,20.95226
-75.97785,9,20.954039
-99.45989,2,20.957595
-92.79575,4,20.959624
-63.782528,16,20.963282
-85.257324,10,20.963305
-94.84384,3,20.963318
-94.97168,3,20.96509
-69.58027,16,20.966864
-92.57687,6,20.97355
-68.7425,15,20.975335
-75.319725,12,20.983617
-79.27489,10,20.990222
-60.05596,15,20.992006
-101.0,2,20.99562
-70.290245,18,20.995643
-89.54941,8,20.999044
-96.799706,3,21.000822
-93.4866,4,21.002603
-74.69921,16,21.004414
-84.83333,7,21.006331
-94.46143,3,21.008673
-92.72046,4,21.008696
-48.18346,25,21.010549
-91.157814,5,21.014068
-90.67336,4,21.015866
-91.468025,6,21.017652
-88.9845,8,21.022745
-96.20422,7,21.027882
-84.38728,10,21.027904
-84.155914,17,21.029678
-98.590546,2,21.031453
-78.39717,9,21.033222
-99.94035,5,21.036746
-96.75926,4,21.036768
-96.77323,3,21.041938
-71.90839,16,21.04196
-85.47239,7,21.043844
-64.84183,12,21.043866
-95.245674,5,21.052142
-83.25348,7,21.053926
-97.520836,3,21.057567
-101.0,2,21.057589
-66.7942,12,21.057601
-73.007904,15,21.059473
-101.0,2,21.061415
-77.288376,10,21.061438
-94.899994,3,21.066472
-91.59845,6,21.068305
-95.56974,6,21.070207
-84.984665,7,21.070229
-75.99783,8,21.075302
-98.176796,4,21.077081
-95.213135,7,21.078858
-84.26795,7,21.082267
-85.461334,9,21.084056
-85.676674,8,21.089076
-97.95386,4,21.090999
-47.412,28,21.091021
-82.82046,7,21.094619
-97.12114,4,21.097955
-86.96199,14,21.103207
-90.977356,4,21.10323
-93.63842,6,21.103243
-97.014885,3,21.108657
-88.58529,10,21.110539
-91.292946,6,21.114031
-84.34709,10,21.115932
-87.975655,7,21.115954
-97.68049,3,21.119482
-91.19221,5,21.119505
-94.65359,3,21.124773
-62.760265,25,21.124794
-98.10554,5,21.124807
-85.67936,7,21.128309
-97.44834,2,21.128332
-94.1026,6,21.130103
-79.996475,7,21.136744
-86.50653,5,21.138528
-53.756977,19,21.141912
-96.16605,3,21.143801
-76.62178,9,21.143823
-97.00041,3,21.14723
-81.796776,8,21.150615
-93.742455,4,21.154015
-86.97801,7,21.155791
-79.21312,8,21.157573
-97.001045,3,21.162742
-59.836308,23,21.164589
-87.17547,6,21.166478
-82.0875,7,21.1665
-97.27396,3,21.171665
-42.13884,25,21.171688
-73.11552,9,21.181527
-74.78877,13,21.184942
-70.0511,13,21.186736
-63.424877,23,21.190168
-95.98226,4,21.191945
-100.62347,4,21.193719
-69.91735,14,21.195537
-93.88186,3,21.198985
-101.0,2,21.200764
-71.24897,11,21.202548
-55.424667,18,21.204356
-85.50426,6,21.206139
-86.44186,5,21.20804
-79.44568,9,21.208062
-85.45548,7,21.213553
-86.680855,6,21.213578
-100.77923,2,21.217079
-82.94293,6,21.217101
-93.17168,5,21.225354
-82.87575,11,21.227134
-86.63985,8,21.230546
-76.219406,14,21.232337
-80.6737,8,21.240611
-59.258743,18,21.244136
-99.39029,2,21.244159
-45.896225,25,21.247575
-78.46451,15,21.250995
-71.65059,15,21.25603
-84.80928,6,21.257788
-89.55562,4,21.262938
-59.821686,19,21.264727
-93.066,10,21.268303
-84.01172,6,21.268337
-88.11302,5,21.271802
-90.86255,5,21.276823
-68.531425,20,21.27872
-93.08684,4,21.278742
-93.86808,10,21.282162
-85.74253,9,21.283947
-92.58498,4,21.285906
-95.51546,5,21.285928
-41.48368,26,21.289355
-95.82833,3,21.291153
-92.30052,5,21.292932
-101.0,2,21.294728
-79.06984,11,21.298118
-77.72486,12,21.311217
-80.14611,9,21.314683
-55.277927,17,21.316468
-91.45862,4,21.318255
-57.979866,23,21.323361
-77.70117,7,21.327044
-68.09827,19,21.327066
-62.857285,20,21.330614
-88.9955,4,21.330636
-76.35661,11,21.335696
-79.98023,13,21.340708
-93.13464,8,21.34422
-86.08258,10,21.344242
-79.94399,9,21.34602
-82.35314,7,21.34784
-88.09594,6,21.351232
-52.973083,21,21.362798
-71.47419,13,21.366478
-99.80161,2,21.3665
-61.1138,13,21.366513
-75.977,12,21.371501
-92.24776,4,21.373333
-97.34918,3,21.376733
-59.055714,20,21.380117
-83.687614,10,21.383627
-85.6783,10,21.383649
-96.86248,5,21.385426
-62.945328,23,21.387212
-94.40037,3,21.388979
-84.398155,7,21.397186
-85.64927,9,21.398975
-82.11379,7,21.402424
-61.011333,15,21.407564
-78.69314,7,21.41106
-89.84058,5,21.411083
-47.73815,23,21.414688
-90.63606,5,21.416458
-81.51532,10,21.418351
-89.49164,4,21.418373
-103.0,4,21.423444
-99.374626,4,21.425432
-79.919655,11,21.430556
-79.87013,10,21.432379
-82.00596,9,21.43417
-44.970936,28,21.437626
-89.754974,5,21.441149
-98.03724,4,21.441171
-93.04144,4,21.444546
-74.01086,14,21.449527
-94.19776,3,21.454531
-80.4731,10,21.458149
-101.0,2,21.458176
-101.0,2,21.461923
-67.48528,18,21.46195
-45.472103,23,21.463734
-101.0,2,21.465501
-74.22238,15,21.467412
-84.46913,13,21.467449
-95.83486,3,21.471043
-90.6541,4,21.471065
-79.46075,9,21.474481
-91.322556,4,21.477879
-97.02286,3,21.479625
-73.29301,12,21.487909
-69.846245,14,21.491332
-86.69303,8,21.493223
-76.89703,10,21.495081
-72.392784,15,21.497484
-93.24105,3,21.497507
-91.987686,4,21.501867
-92.55369,3,21.512079
-84.88607,6,21.519676
-96.96616,3,21.523813
-46.9521,27,21.528611
-100.31492,4,21.536257
-74.90892,15,21.540556
-87.29378,8,21.540582
-70.73362,11,21.54459
-89.39768,4,21.551345
-98.19773,3,21.551369
-79.584724,7,21.553219
-97.96276,3,21.556816
-70.72174,13,21.562015
-86.33652,6,21.567197
-82.29657,9,21.569012
-72.29321,13,21.570846
-68.79378,16,21.579437
-71.80444,19,21.57946
-84.400955,11,21.587926
-73.19838,13,21.589869
-94.283875,6,21.589891
-94.02,7,21.591723
-97.47001,3,21.595205
-59.079876,20,21.597019
-101.0,2,21.600633
-70.242584,17,21.600656
-78.25951,7,21.602459
-101.0,2,21.604542
-93.14804,5,21.604565
-86.52726,7,21.604578
-97.00797,3,21.606391
-89.94847,4,21.613363
-86.853264,5,21.613388
-97.07676,3,21.61849
-82.95129,9,21.62209
-63.46336,18,21.622113
-91.63501,6,21.624003
-84.42481,11,21.626012
-78.21164,10,21.626035
-89.08547,6,21.633088
-94.10801,6,21.633111
-83.48757,10,21.636582
-92.172485,4,21.640074
-82.13253,9,21.641901
-92.57448,6,21.650545
-68.09924,14,21.650568
-74.15098,15,21.650581
-70.30278,13,21.658946
-84.79431,6,21.660995
-61.60973,16,21.661022
-84.675476,8,21.664646
-97.41687,3,21.664669
-96.42079,3,21.666447
-89.89665,4,21.668295
-93.073906,4,21.675116
-84.33017,16,21.678534
-77.60261,9,21.680301
-67.871475,11,21.683711
-48.75253,25,21.685507
-84.73918,15,21.69236
-86.2363,5,21.692384
-82.55564,9,21.694299
-84.41492,11,21.694322
-95.90544,5,21.700953
-91.13591,6,21.702758
-92.71508,8,21.707765
-97.25486,5,21.712848
-75.34991,11,21.714662
-98.31832,2,21.716444
-54.566086,19,21.719946
-74.45229,22,21.719968
-78.68557,11,21.721859
-91.09666,7,21.721881
-93.05746,4,21.723659
-101.0,2,21.725612
-95.44346,7,21.727437
-89.68715,4,21.729273
-94.01172,3,21.732704
-82.1333,7,21.737689
-94.59758,4,21.739454
-76.020386,12,21.741348
-62.071396,12,21.74137
-63.971775,12,21.744771
-98.43152,3,21.746658
-92.32384,5,21.74668
-87.46542,6,21.750085
-93.81598,4,21.751871
-92.943016,4,21.753638
-96.0713,3,21.755531
-85.21639,5,21.755553
-87.54912,11,21.76067
-86.58772,5,21.764257
-79.32402,8,21.766157
-91.58737,7,21.766179
-95.97427,3,21.769632
-91.57621,6,21.771401
-42.828083,25,21.773215
-99.075226,6,21.78001
-91.5219,5,21.780032
-95.54224,5,21.781927
-73.75295,15,21.781949
-95.86249,3,21.78704
-92.87527,4,21.787062
-77.75253,13,21.78883
-84.596405,8,21.793956
-70.57436,16,21.793978
-88.34449,6,21.797484
-101.0,2,21.797507
-81.294945,7,21.799264
-94.29317,4,21.801043
-81.81881,6,21.810832
-82.83183,9,21.8126
-81.543884,10,21.817705
-67.50589,18,21.821105
-52.138023,23,21.823118
-90.53515,5,21.823141
-97.7291,3,21.823154
-85.11144,7,21.824928
-50.889,16,21.826967
-96.41876,3,21.828805
-91.67241,4,21.832208
-89.52907,5,21.835625
-79.44511,9,21.837822
-91.67784,8,21.837845
-94.972755,3,21.84286
-86.430435,7,21.84463
-87.62964,5,21.846413
-80.557785,14,21.84819
-94.35364,3,21.849962
-72.002495,13,21.851751
-94.67203,8,21.857101
-92.89839,6,21.858898
-84.22757,8,21.864132
-85.88839,8,21.870786
-82.12581,8,21.872681
-77.04657,12,21.872704
-97.666405,8,21.87778
-57.796978,25,21.879555
-90.26555,7,21.882941
-81.24686,7,21.884723
-93.93443,5,21.88813
-93.992096,3,21.890123
-35.648163,25,21.890145
-91.18902,4,21.890157
-97.087616,3,21.895155
-87.60051,11,21.896929
-91.954636,5,21.898822
-63.64767,15,21.898844
-82.55474,6,21.900617
-87.48558,8,21.902399
-86.48424,5,21.90419
-87.88216,5,21.907734
-101.0,2,21.907756
-87.77861,6,21.909636
-85.04842,7,21.909657
-85.42186,6,21.913159
-83.79974,7,21.913181
-98.14194,3,21.914934
-93.01176,4,21.918431
-92.07222,6,21.92034
-97.000946,3,21.920362
-95.493324,3,21.922145
-78.51497,10,21.927114
-88.451904,8,21.928921
-82.00708,6,21.932427
-93.28521,3,21.932449
-74.70491,9,21.935855
-81.396774,11,21.939282
-93.191826,14,21.943073
-86.20355,9,21.944871
-79.97064,7,21.948257
-80.4797,10,21.950135
-80.83501,10,21.950157
-98.1846,2,21.953542
-78.77993,9,21.955328
-92.63837,6,21.959057
-94.10655,8,21.959084
-93.59568,4,21.962806
-101.0,2,21.962835
-83.408844,7,21.974273
-101.0,2,21.977603
-68.90306,21,21.97937
-62.632896,18,21.98114
-77.00653,12,21.982925
-52.791473,21,21.989771
-95.09779,4,21.989793
-83.319664,7,21.989806
-94.25339,3,21.994814
-82.83305,12,22.001382
-38.608364,27,22.004827
-80.864136,7,22.006707
-93.405815,3,22.006729
-97.46245,2,22.008493
-83.831604,13,22.011874
-56.485508,23,22.020311
-86.23302,7,22.020335
-88.90291,7,22.022255
-80.59724,8,22.022277
-101.0,2,22.02405
-84.845764,7,22.02604
-62.21978,20,22.026062
-93.22452,3,22.026075
-88.51572,6,22.035937
-90.17722,8,22.039364
-92.07354,10,22.042845
-95.31686,3,22.047957
-65.43285,17,22.051314
-97.29526,3,22.053078
-52.48704,18,22.054877
-99.09236,2,22.058263
-100.06461,4,22.06007
-76.943054,13,22.062018
-68.87216,17,22.065445
-50.97824,29,22.072169
-65.92992,14,22.075557
-85.4084,7,22.077461
-97.48376,9,22.077483
-80.93525,13,22.080979
-91.716644,5,22.081001
-92.2592,5,22.085981
-62.70839,16,22.087766
-93.2377,9,22.091178
-97.15381,3,22.093063
-81.36006,7,22.093085
-98.57982,2,22.096451
-77.99962,13,22.099972
-94.78671,5,22.099995
-98.23626,5,22.101771
-73.73222,10,22.103549
-62.726604,15,22.107183
-97.04548,3,22.107205
-92.62186,6,22.107218
-94.17472,4,22.110619
-97.01067,3,22.11237
-89.70982,8,22.11415
-90.07166,6,22.117584
-101.0,2,22.122815
-86.21609,5,22.122839
-80.40785,8,22.126256
-83.0725,11,22.12805
-63.974503,17,22.131467
-90.23446,6,22.133358
-92.515816,10,22.13338
-94.465355,7,22.138644
-94.497475,3,22.138666
-93.44884,4,22.138678
-96.559555,10,22.140535
-87.225975,9,22.144461
-92.879616,7,22.146491
-95.3065,3,22.146513
-92.26895,6,22.150182
-97.37926,3,22.152115
-75.30496,16,22.167286
-64.76265,20,22.174089
-68.604195,16,22.174126
-90.486374,5,22.175903
-67.992615,16,22.177722
-101.0,2,22.179495
-77.62906,7,22.186106
-47.24843,21,22.187889
-46.88252,26,22.189686
-89.383514,4,22.19328
-81.06773,9,22.193304
-83.840836,9,22.195113
-91.16762,4,22.196889
-70.78225,14,22.198656
-91.37163,7,22.20702
-89.33401,8,22.207043
-70.59349,12,22.20895
-89.75067,7,22.208972
-99.69048,2,22.21235
-80.01171,13,22.21574
-87.41419,5,22.217512
-93.26831,4,22.219288
-87.36831,8,22.221073
-81.7352,9,22.224657
-97.42299,3,22.224681
-88.08667,10,22.234703
-79.25343,8,22.234726
-50.11479,20,22.234739
-77.74753,9,22.238191
-94.20537,4,22.241879
-82.88182,6,22.245367
-76.91713,15,22.250662
-92.44857,7,22.250684
-97.00181,3,22.2507
-88.49326,5,22.25071
-79.7367,10,22.25247
-69.45157,17,22.254238
-97.34187,3,22.255987
-92.11359,6,22.261176
-85.17819,6,22.263248
-93.09396,7,22.263272
-90.20402,4,22.263284
-90.762375,7,22.266938
-87.46292,9,22.266961
-101.0,2,22.266973
-93.10643,4,22.270426
-101.0,2,22.273867
-81.530685,7,22.278952
-93.38987,7,22.278974
-62.265987,14,22.287265
-74.66508,12,22.287287
-77.422806,10,22.290659
-84.07577,9,22.29406
-91.7841,5,22.299054
-96.75612,3,22.304026
-83.84365,7,22.305936
-50.329075,26,22.305958
-97.24261,3,22.310981
-62.03482,20,22.312726
-62.5507,16,22.314615
-89.63058,5,22.314637
-79.98852,8,22.318016
-89.07782,5,22.323205
-65.357605,21,22.323227
-90.862236,7,22.326696
-101.0,2,22.330084
-95.90872,5,22.338352
-81.859146,9,22.340132
-66.69206,15,22.342082
-61.944366,19,22.345568
-93.445015,5,22.347335
-55.225334,15,22.350734
-86.61501,7,22.35251
-74.50302,13,22.364126
-30.88704,27,22.366026
-81.16533,11,22.366049
-73.285904,9,22.367833
-92.666565,5,22.37457
-73.42914,15,22.376341
-86.347694,6,22.378227
-87.19991,8,22.378249
-101.0,2,22.381655
-94.48329,3,22.383421
-96.601776,5,22.385361
-83.61461,6,22.385384
-95.87287,3,22.387275
-50.529617,24,22.387297
-94.98213,3,22.392292
-91.178116,4,22.394187
-83.610504,6,22.394209
-91.53258,6,22.39609
-64.156906,17,22.396112
-95.28905,3,22.40114
-92.904015,10,22.402907
-83.270355,7,22.404791
-87.80984,6,22.404812
-90.62757,6,22.411429
-83.39011,6,22.414812
-70.80581,13,22.416591
-93.497025,8,22.418365
-101.0,2,22.420183
-84.31882,6,22.422014
-96.467766,3,22.42553
-101.0,2,22.425552
-75.83481,14,22.429018
-40.043507,22,22.435646
-72.861,12,22.437495
-60.6717,15,22.44613
-87.01245,11,22.448184
-81.30066,12,22.448207
-88.223434,6,22.44822
-76.01312,8,22.449999
-79.37409,15,22.453388
-93.3164,5,22.456833
-95.14255,5,22.458742
-79.677666,9,22.464073
-89.27377,6,22.464116
-80.15317,12,22.467595
-89.107376,7,22.471199
-71.95409,13,22.471221
-90.65539,5,22.472984
-97.78522,2,22.476398
-88.28897,13,22.479832
-89.0503,6,22.481768
-85.94394,8,22.48179
-75.88324,12,22.485346
-101.0,2,22.485368
-90.94003,5,22.488768
-97.19726,3,22.490558
-79.79788,10,22.498936
-81.59143,13,22.498962
-53.389782,18,22.502999
-82.53359,10,22.514568
-94.34673,5,22.514609
-72.29032,15,22.522163
-74.449066,9,22.53554
-88.34819,10,22.546772
-85.42716,8,22.551564
-90.14485,4,22.55159
-88.07162,8,22.551603
-84.30032,8,22.555975
-98.17994,2,22.559667
-95.63804,5,22.559691
-41.575012,25,22.563367
-92.775375,6,22.563396
-84.915794,7,22.565205
-95.86804,3,22.568691
-92.96609,4,22.572184
-79.31386,11,22.579039
-96.65266,6,22.579062
-88.88524,10,22.580885
-64.3344,17,22.5827
-94.48946,4,22.587835
-90.86588,4,22.589784
-92.932045,6,22.589807
-57.767735,19,22.593279
-77.66468,9,22.595099
-93.80507,5,22.598713
-76.87175,15,22.598736
-87.45932,8,22.603894
-93.6373,4,22.605826
-88.25819,6,22.605849
-82.619514,8,22.607804
-79.86068,11,22.607826
-91.94364,4,22.6113
-93.551,4,22.61312
-92.8646,9,22.614929
-96.42272,3,22.618409
-85.45616,6,22.625116
-87.61783,9,22.626925
-73.12413,12,22.628874
-90.319916,6,22.628896
-98.35101,3,22.630697
-100.29373,2,22.632646
-97.16719,3,22.632668
-97.016,3,22.639628
-67.03847,20,22.643209
-82.724106,6,22.643232
-97.23563,3,22.645037
-99.22394,5,22.652078
-79.41339,12,22.652101
-92.8343,6,22.653903
-63.932194,27,22.65744
-93.02875,4,22.659395
-75.430145,8,22.659417
-97.00795,3,22.66471
-84.00618,10,22.671357
-64.23948,22,22.67314
-85.70084,6,22.674921
-96.7314,3,22.678421
-91.79967,4,22.678443
-68.11276,16,22.680221
-92.21629,4,22.685338
-102.33387,4,22.685372
-91.55478,4,22.687131
-101.0,2,22.688913
-51.750397,23,22.698751
-61.85636,15,22.700741
-85.894066,8,22.700763
-84.831,9,22.700777
-99.175674,2,22.704341
-41.02965,27,22.704363
-93.7789,4,22.70613
-92.641815,4,22.711128
-85.777306,7,22.713028
-79.25449,14,22.713051
-88.62306,6,22.716558
-96.39468,9,22.71658
-97.02898,3,22.718368
-81.02606,10,22.72175
-91.475876,4,22.72538
-100.09646,2,22.725402
-93.05001,7,22.725414
-97.87657,6,22.727192
-93.591225,4,22.732213
-73.58257,13,22.733992
-83.32783,6,22.735765
-84.7916,10,22.744236
-84.656136,6,22.746129
-83.63655,7,22.746151
-83.295746,6,22.748257
-100.44179,2,22.748279
-93.16004,11,22.748292
-90.35901,17,22.748302
-100.92247,2,22.751698
-100.5761,4,22.75347
-89.63071,7,22.758524
-91.397736,5,22.760335
-84.29152,9,22.763869
-95.605255,5,22.76731
-99.790245,6,22.770807
-77.041435,11,22.772584
-101.0,2,22.774396
-53.690582,19,22.781011
-82.83577,6,22.78279
-66.75711,12,22.7846
-43.802975,22,22.786368
-101.0,2,22.789804
-94.29196,5,22.791582
-79.73147,12,22.794977
-92.801476,4,22.796754
-48.884533,27,22.813059
-74.96896,10,22.813082
-73.6066,15,22.816465
-96.22903,5,22.821478
-83.64327,9,22.828101
-40.42809,29,22.829885
-87.874115,6,22.831679
-35.909172,24,22.83511
-95.17252,5,22.840272
-77.68853,7,22.84048
-35.37068,34,22.843823
-90.22658,8,22.845602
-97.426216,3,22.849
-62.58393,22,22.855817
-90.614265,4,22.85584
-87.26691,13,22.859565
-101.0,2,22.859588
-73.83889,9,22.861511
-91.10753,5,22.865027
-67.74381,14,22.866925
-87.17231,14,22.866947
-89.70339,5,22.868775
-93.37636,3,22.872301
-98.518745,3,22.874241
-85.288216,5,22.874263
-90.42461,5,22.880893
-76.74332,13,22.884264
-90.82645,6,22.890924
-64.66354,18,22.890945
-85.87709,5,22.892698
-96.96855,3,22.89783
-93.10691,4,22.897852
-86.32431,7,22.902834
-45.81749,23,22.90645
-55.354286,19,22.906471
-101.0,2,22.906484
-83.112274,6,22.908233
-91.83825,6,22.916626
-89.14987,5,22.916648
-80.692245,7,22.918547
-57.65283,26,22.918569
-93.6072,4,22.923656
-79.81181,15,22.923678
-89.70959,4,22.925463
-89.11169,5,22.932137
-83.891205,9,22.932159
-90.848656,5,22.933906
-89.85019,4,22.940487
-93.244125,6,22.942267
-85.25635,7,22.945731
-65.43779,23,22.94749
-92.709274,4,22.949379
-67.829926,14,22.949402
-65.46246,18,22.951182
-91.79752,5,22.952957
-98.03267,3,22.95474
-95.11871,6,22.956641
-86.940125,5,22.958885
-97.06304,3,22.964351
-93.09147,4,22.964383
-80.42507,8,22.966146
-98.31673,2,22.969558
-83.76013,9,22.971365
-101.0,2,22.974788
-93.29101,4,22.97655
-75.183815,14,22.988245
-51.80289,20,22.988268
-85.69073,8,22.988281
-74.708664,8,22.990057
-60.88129,26,22.993451
-90.871635,5,22.996838
-88.987976,5,23.001824
-63.129894,23,23.0036
-97.20747,3,23.008817
-81.81048,11,23.00884
-91.09568,4,23.008852
-81.83653,14,23.012233
-87.44034,10,23.014012
-72.84275,16,23.016033
-93.424286,4,23.016055
-99.46085,2,23.016068
-97.742615,3,23.019448
-90.70238,9,23.024419
-93.356735,5,23.027816
-80.56937,8,23.029587
-79.93468,9,23.031363
-97.163086,3,23.033139
-72.51451,17,23.038119
-66.25694,14,23.039893
-84.018425,7,23.043288
-97.05372,5,23.050051
-82.15847,14,23.050074
-84.25629,12,23.05184
-82.37785,9,23.05524
-77.45992,13,23.057014
-93.103966,4,23.059046
-90.87751,7,23.062627
-86.70961,5,23.06449
-101.0,2,23.066257
-74.48493,10,23.068071
-93.87094,7,23.069914
-89.936676,15,23.071697
-87.81638,6,23.079948
-88.088806,7,23.083322
-97.24731,3,23.088292
-81.85038,6,23.090168
-49.418633,18,23.09019
-71.61706,14,23.091964
-62.028816,16,23.093739
-89.17283,5,23.097382
-66.28958,19,23.097404
-97.04607,3,23.097417
-90.862885,8,23.10417
-93.88274,4,23.104192
-93.69442,6,23.107803
-91.02942,6,23.107825
-86.02639,8,23.107837
-97.029015,3,23.109607
-98.892525,2,23.11139
-91.67781,5,23.116489
-95.023094,3,23.116511
-85.41544,6,23.118287
-75.28343,19,23.123263
-83.87382,6,23.126647
-78.05667,8,23.130171
-65.7104,15,23.130193
-101.0,2,23.133587
-84.09907,9,23.141758
-75.29368,20,23.143558
-69.68419,16,23.145342
-72.68775,12,23.152153
-90.30061,5,23.152175
-78.16427,11,23.15395
-85.59461,7,23.157369
-90.176346,4,23.15912
-98.924576,8,23.161052
-85.19563,6,23.162987
-79.95556,9,23.1697
-88.01629,8,23.174899
-87.65097,7,23.174922
-76.971725,11,23.17843
-97.54311,3,23.180337
-97.04388,3,23.180359
-93.21466,3,23.18537
-99.08448,5,23.189008
-61.093735,18,23.18903
-32.491203,37,23.189043
-90.55414,5,23.1942
-97.026474,3,23.194224
-92.86145,4,23.195994
-90.51113,6,23.199409
-62.72249,18,23.201207
-88.14584,6,23.204604
-91.40889,7,23.206383
-89.488754,6,23.209796
-64.62202,13,23.227594
-41.465023,30,23.229357
-63.736492,16,23.231139
-62.723312,25,23.237809
-91.54142,6,23.239588
-91.731735,6,23.24139
-36.90982,25,23.243176
-54.35541,22,23.246681
-96.901405,3,23.246704
-101.0,2,23.251842
-89.85282,4,23.251864
-94.641754,3,23.253731
-79.926315,7,23.253753
-97.31356,5,23.260352
-53.9476,20,23.263939
-88.91064,6,23.263969
-85.45999,8,23.267463
-86.38415,18,23.271058
-86.12275,6,23.278049
-81.64211,11,23.283069
-102.75474,4,23.284888
-73.07787,13,23.286653
-97.020836,3,23.288468
-66.69594,17,23.290372
-97.02338,3,23.290394
-96.680695,3,23.292198
-65.47368,28,23.300607
-92.21631,6,23.300629
-68.19818,19,23.304123
-85.79014,10,23.305907
-81.51557,9,23.307676
-83.78839,11,23.309443
-87.20847,6,23.311225
-99.10154,5,23.313007
-88.70669,9,28.95159
-86.50223,5,28.953469
-81.42791,7,28.9614
-78.12054,10,28.961438
-85.86264,7,28.966719
-97.98837,4,28.970239
-78.02512,10,28.973726
-97.26347,3,28.975537
-77.20852,11,28.982182
-85.37213,8,28.988874
-38.533924,27,28.990655
-53.032486,27,28.995833
-55.87532,17,28.995856
-89.54782,5,28.997617
-70.86842,18,29.004282
-88.49768,9,29.00606
-85.08799,6,29.014281
-82.724594,11,29.016059
-97.00756,3,29.021072
-57.824615,16,29.022837
-53.422367,26,29.026246
-78.36375,13,29.028072
-91.471725,4,29.029871
-49.593426,21,29.031668
-78.94368,10,29.043094
-69.411194,18,29.045007
-64.42601,14,29.045029
-68.76991,12,29.051668
-87.13668,6,29.055069
-90.79018,4,29.061729
-69.65135,11,29.061751
-60.882763,22,29.066962
-52.085846,23,29.070502
-63.28694,15,29.072327
-101.599365,4,29.074115
-97.31872,3,29.079975
-72.989944,12,29.084978
-73.71449,10,29.088383
-80.88287,12,29.093396
-88.27797,8,29.098486
-83.44328,7,29.10513
-34.712746,25,29.106914
-92.83498,6,29.108672
-35.207138,33,29.110462
-74.230515,14,29.112351
-101.0,2,29.112373
-90.2244,5,29.114265
-66.33121,20,29.114288
-93.21749,3,29.117666
-86.998276,10,29.124258
-76.4371,10,29.130851
-73.18805,13,29.135808
-77.97956,8,29.137577
-89.67021,5,29.144175
-73.21745,18,29.147573
-93.25088,4,29.151001
-76.35525,13,29.152796
-54.95773,26,29.156202
-85.7585,7,29.15962
-88.888954,7,29.16314
-93.22263,4,29.163162
-87.614845,7,29.164944
-34.539116,35,29.171924
-91.14736,4,29.178976
-81.28254,10,29.179002
-82.58392,8,29.180979
-53.484974,24,29.181001
-100.86431,2,29.182775
-95.448814,3,29.187774
-55.95654,16,29.193289
-71.199936,12,29.200204
-69.349846,11,29.200229
-81.32911,8,29.208521
-26.259346,24,29.208567
-93.82216,4,29.218665
-52.550343,21,29.223253
-69.889015,13,29.22847
-85.76855,9,29.228494
-96.66543,3,29.233511
-59.409916,24,29.235396
-90.59328,4,29.235419
-60.668125,18,29.237316
-101.0,2,29.237338
-61.763927,15,29.245701
-84.52142,7,29.247484
-68.59476,11,29.255702
-88.74393,13,29.257461
-93.88671,4,29.262471
-45.136482,27,29.271056
-66.07149,16,29.274601
-63.158,15,29.274624
-81.728745,8,29.278144
-76.76303,11,29.278168
-61.886684,25,29.28173
-94.94242,7,29.286748
-73.97173,9,29.290142
-80.67764,8,29.295633
-89.87565,6,29.297407
-90.8707,5,29.299284
-67.506454,12,29.299306
-91.21329,6,29.305965
-74.91829,8,29.310932
-81.271255,8,29.312713
-80.98585,10,29.316126
-40.059917,28,29.319575
-94.78624,3,29.321364
-45.246727,27,29.324898
-76.47638,11,29.324921
-78.2109,10,29.329939
-78.456566,8,29.334951
-78.6036,11,29.338398
-79.6474,9,29.34501
-62.38975,21,29.346793
-67.22467,14,29.348581
-49.825146,17,29.353582
-55.58111,17,29.36337
-82.16135,11,29.36689
-78.92348,8,29.366914
-97.57719,5,29.377088
-86.19909,6,29.378898
-54.30758,20,29.382342
-96.82847,3,29.384201
-50.27991,27,29.385996
-95.06953,3,29.387775
-97.17395,3,29.389568
-98.88079,4,29.396779
-31.62416,31,29.400177
-57.896854,15,29.40362
-59.40389,16,29.413494
-86.2264,10,29.416894
-95.64241,3,29.418685
-37.38579,32,29.42046
-61.068027,16,29.423962
-80.55846,12,29.423985
-95.90085,5,29.425762
-85.04335,6,29.429178
-86.20766,7,29.435866
-75.75626,9,29.43928
-96.88658,3,29.441056
-101.0,2,29.443102
-77.68445,10,29.443124
-70.903915,13,29.443136
-73.60619,9,29.445034
-50.01148,33,29.445056
-94.40995,4,29.45005
-97.145134,5,29.451827
-97.70882,5,29.453712
-87.66349,6,29.453735
-96.50845,5,29.460445
-75.002945,10,29.462243
-65.23558,13,29.464253
-98.4686,2,29.464276
-86.18885,6,29.464289
-77.96411,8,29.46774
-96.323204,4,29.476113
-80.23997,15,29.47794
-75.37456,8,29.479893
-86.69787,8,29.479916
-78.02074,10,29.481692
-101.0,2,29.483788
-77.09189,11,29.485662
-95.20288,3,29.48908
-92.79853,6,29.492633
-88.57736,5,29.494523
-76.51769,10,29.49798
-89.0785,7,29.501452
-66.41316,15,29.503296
-78.322495,16,29.506875
