#{"t_start": 1732836281.8321323, "env_id": "None"}
r,l,t
4.0,27,337.925485
-4.0,25,337.933888
-8.0,24,337.933911
0.0,26,337.935711
-12.0,23,337.937508
0.0,26,337.961794
0.0,26,337.970233
0.0,26,337.978572
0.0,26,337.9805
4.0,27,337.980522
4.0,27,337.984183
0.0,26,338.006742
4.0,27,338.014971
0.0,26,338.021657
0.0,26,338.023594
0.0,26,338.023617
4.0,27,338.028584
0.0,26,338.048946
-4.0,25,338.055383
-12.0,23,338.060433
0.0,26,338.063798
4.0,27,338.068865
-4.0,25,338.070625
-48.0,14,338.085151
-56.0,12,338.088561
0.0,26,338.09354
4.0,27,338.101587
-4.0,25,338.106535
8.0,28,338.116148
4.0,27,338.128879
4.0,27,338.132207
4.0,27,338.13708
8.0,28,338.146696
8.0,28,338.15161
-4.0,25,338.156513
4.0,27,338.174613
-40.0,16,338.174646
0.0,26,338.176385
-4.0,25,338.179683
8.0,28,338.198907
0.0,26,338.200667
-4.0,25,338.214904
-12.0,23,338.216645
4.0,27,338.218517
0.0,26,338.218539
-48.0,14,338.221851
-8.0,24,338.239126
-12.0,23,338.254936
-8.0,24,338.254959
0.0,26,338.256825
-8.0,24,338.256847
-4.0,25,338.261999
4.0,27,338.284251
-8.0,24,338.297224
-4.0,25,338.297249
-4.0,25,338.298995
4.0,27,338.300751
4.0,27,338.30722
-8.0,24,338.323004
-20.0,21,338.330996
0.0,26,338.339037
0.0,26,338.340786
4.0,27,338.344106
0.0,26,338.348997
-4.0,25,338.363466
0.0,26,338.374764
-16.0,22,338.381231
0.0,26,338.384711
4.0,27,338.384734
-12.0,23,338.388393
-32.0,18,338.394835
-36.0,17,338.408981
0.0,26,338.416926
-4.0,25,338.424994
-4.0,25,338.428337
8.0,28,338.430082
-12.0,23,338.431827
0.0,26,338.45067
8.0,28,338.4621
4.0,27,338.468737
-4.0,25,338.470556
4.0,27,338.472317
0.0,26,338.474115
-12.0,23,338.490208
-44.0,15,338.495174
-4.0,25,338.505154
0.0,26,338.514941
-8.0,24,338.514963
8.0,28,338.520003
-32.0,18,338.520026
4.0,27,338.538898
-4.0,25,338.545322
4.0,27,338.558075
0.0,26,338.561602
16.0,30,338.563428
12.0,29,338.566783
-8.0,24,338.579616
-4.0,25,338.587602
-4.0,25,338.600384
-4.0,25,338.603925
-4.0,25,338.609021
4.0,27,338.609043
4.0,27,338.623304
4.0,27,338.631294
0.0,26,338.642422
4.0,27,338.647318
-4.0,25,338.649065
4.0,27,338.652385
-8.0,24,338.662126
-4.0,25,338.671702
-20.0,21,338.676569
-8.0,24,338.68937
4.0,27,338.69278
0.0,26,338.696126
4.0,27,338.707533
-12.0,23,338.71084
12.0,29,338.725138
-4.0,25,338.730079
-8.0,24,338.735129
0.0,26,338.735152
-4.0,25,338.747873
-4.0,25,338.751187
12.0,29,338.772069
0.0,26,338.772101
0.0,26,338.777037
4.0,27,338.778794
-4.0,25,338.790112
-8.0,24,338.791852
0.0,26,338.816677
0.0,26,338.816709
-8.0,24,338.823299
0.0,26,338.827385
-12.0,23,338.841572
-84.0,5,338.859037
12.0,29,338.86476
0.0,26,338.88584
0.0,26,338.889351
8.0,28,338.889374
0.0,26,338.891165
12.0,29,338.910722
4.0,27,338.91075
-4.0,25,338.926517
-8.0,24,338.928325
-4.0,25,338.931739
4.0,27,338.933527
-4.0,25,338.951235
4.0,27,338.954631
0.0,26,338.969513
-4.0,25,338.96955
-8.0,24,338.971342
-8.0,24,338.973137
0.0,26,338.995747
4.0,27,339.000812
-12.0,23,339.009177
-8.0,24,339.010986
-4.0,25,339.014414
0.0,26,339.017819
-32.0,18,339.030582
0.0,26,339.038582
-20.0,21,339.043459
-4.0,25,339.054614
8.0,28,339.056375
0.0,26,339.059687
-76.0,7,339.067739
0.0,26,339.072617
0.0,26,339.080647
0.0,26,339.085582
0.0,26,339.098442
0.0,26,339.103669
-4.0,25,339.110169
4.0,27,339.118231
4.0,27,339.126282
0.0,26,339.129608
-36.0,17,339.137645
-8.0,24,339.142565
8.0,28,339.144309
-60.0,11,339.155447
-60.0,11,339.160417
0.0,26,339.16044
-12.0,23,339.163966
12.0,29,339.176735
0.0,26,339.186336
4.0,27,339.200787
-4.0,25,339.20614
4.0,27,339.206165
-56.0,12,339.208018
8.0,28,339.20804
0.0,26,339.220731
0.0,26,339.242814
-12.0,23,339.242837
-8.0,24,339.24459
-4.0,25,339.247929
0.0,26,339.249687
4.0,27,339.264086
-48.0,14,339.265835
-8.0,24,339.28159
4.0,27,339.288101
0.0,26,339.291552
0.0,26,339.293327
0.0,26,339.309775
4.0,27,339.309802
8.0,28,339.328778
-4.0,25,339.330557
-4.0,25,339.332307
4.0,27,339.337225
8.0,28,339.35464
16.0,30,339.357959
-4.0,25,339.371011
-8.0,24,339.371047
4.0,27,339.372811
4.0,27,339.380924
-64.0,10,339.387346
-4.0,25,339.397278
4.0,27,339.403773
-8.0,24,339.413401
4.0,27,339.416777
-16.0,22,339.418595
4.0,27,339.432921
0.0,26,339.439383
-8.0,24,339.442715
0.0,26,339.455467
4.0,27,339.460684
0.0,26,339.460721
0.0,26,339.47516
-4.0,25,339.480087
4.0,27,339.486571
-8.0,24,339.494675
4.0,27,339.505948
8.0,28,339.507736
-4.0,25,339.517423
16.0,30,339.530407
8.0,28,339.533748
-4.0,25,339.537077
-4.0,25,339.548377
0.0,26,339.5484
-16.0,22,339.553279
-4.0,25,339.570751
-4.0,25,339.57411
-4.0,25,339.577436
-84.0,5,339.582289
-72.0,8,339.590333
4.0,27,339.592205
4.0,27,339.592228
0.0,26,339.595527
-68.0,9,339.611474
-4.0,25,339.613223
-4.0,25,339.624807
-4.0,25,339.632972
-8.0,24,339.632995
-4.0,25,339.634745
0.0,26,339.653595
4.0,27,339.656951
4.0,27,339.668255
-8.0,24,339.673425
-4.0,25,339.673448
-56.0,12,339.673467
12.0,29,339.680027
-84.0,5,339.681774
-4.0,25,339.697523
-24.0,20,339.713702
4.0,27,339.713727
-8.0,24,339.713746
4.0,27,339.718884
0.0,26,339.725497
-4.0,25,339.73965
-12.0,23,339.750657
-4.0,25,339.754007
0.0,26,339.755766
0.0,26,339.760686
12.0,29,339.772022
-56.0,12,339.775339
-4.0,25,339.780218
-4.0,25,339.791381
-4.0,25,339.794727
0.0,26,339.804472
-8.0,24,344.984047
4.0,27,344.992886
-8.0,24,344.992933
-60.0,11,344.994735
4.0,27,345.011157
-36.0,17,345.014576
12.0,29,345.017984
-8.0,24,345.034006
4.0,27,345.040473
12.0,29,345.042226
4.0,27,345.054942
4.0,27,345.058281
0.0,26,345.060032
-4.0,25,345.074498
-4.0,25,345.080967
0.0,26,345.084295
-4.0,25,345.095432
4.0,27,345.102032
16.0,30,345.11024
-12.0,23,345.11359
0.0,26,345.128541
8.0,28,345.128567
0.0,26,345.139755
-4.0,25,345.144683
-4.0,25,345.15448
4.0,27,345.154502
-8.0,24,345.167378
-8.0,24,345.167401
-24.0,20,345.172362
-8.0,24,345.183608
-4.0,25,345.194813
4.0,27,345.198144
0.0,26,345.211109
8.0,28,345.214455
4.0,27,345.217841
0.0,26,345.227612
-12.0,23,345.234091
8.0,28,345.245291
-4.0,25,345.2518
0.0,26,345.256732
-4.0,25,345.258482
-32.0,18,345.263391
0.0,26,345.269977
-76.0,7,345.27
4.0,27,345.289081
-4.0,25,345.29245
-4.0,25,345.297371
-4.0,25,345.303868
-4.0,25,345.312209
8.0,28,345.317113
0.0,26,345.333308
-4.0,25,345.335099
-4.0,25,345.340113
0.0,26,345.348142
-4.0,25,345.353051
-4.0,25,345.357947
-28.0,19,345.364382
0.0,26,345.377214
0.0,26,345.382186
0.0,26,345.390342
-80.0,6,345.39209
-4.0,25,345.3941
0.0,26,345.400614
-4.0,25,345.405549
-44.0,15,345.420044
0.0,26,345.421804
-4.0,25,345.433095
4.0,27,345.438373
-4.0,25,345.443275
0.0,26,345.449796
0.0,26,345.464213
8.0,28,345.465969
-4.0,25,345.474201
0.0,26,345.480794
-8.0,24,345.48913
-44.0,15,345.489153
8.0,28,345.489173
-4.0,25,345.506568
0.0,26,345.517926
-4.0,25,345.522826
-8.0,24,345.529369
0.0,26,345.532801
0.0,26,345.532824
0.0,26,345.550513
-28.0,19,345.560146
0.0,26,345.560169
-4.0,25,345.563491
4.0,27,345.57636
12.0,29,345.579689
-8.0,24,345.58927
-4.0,25,345.600421
0.0,26,345.60217
4.0,27,345.60703
4.0,27,345.621552
-48.0,14,345.624892
12.0,29,345.628269
-4.0,25,345.631687
4.0,27,345.647873
12.0,29,345.655891
8.0,28,345.667251
0.0,26,345.667274
-4.0,25,345.669015
-8.0,24,345.670774
-4.0,25,345.688371
0.0,26,345.697934
-32.0,18,345.699667
-4.0,25,345.707868
-4.0,25,345.70789
-4.0,25,345.709618
-4.0,25,345.730527
-44.0,15,345.73392
4.0,27,345.745419
12.0,29,345.747184
-8.0,24,345.748943
0.0,26,345.753825
-72.0,8,345.758686
-12.0,23,345.768195
0.0,26,345.77628
0.0,26,345.788995
4.0,27,345.792387
-4.0,25,345.794189
0.0,26,345.80066
-60.0,11,345.810226
4.0,27,345.811971
-4.0,25,345.816888
-32.0,18,345.831428
4.0,27,345.8358
4.0,27,345.846311
-8.0,24,345.874388
4.0,27,345.88198
0.0,26,345.888781
-48.0,14,345.89055
-60.0,11,345.901856
8.0,28,345.90524
8.0,28,345.908599
4.0,27,345.926093
-12.0,23,345.927933
0.0,26,345.934582
-8.0,24,345.946112
4.0,27,345.947908
-4.0,25,345.951321
-40.0,16,345.954718
4.0,27,345.971002
0.0,26,345.977678
-4.0,25,345.987553
0.0,26,345.990984
4.0,27,345.996033
4.0,27,345.999457
0.0,26,346.014059
-4.0,25,346.019094
-32.0,18,346.020899
-4.0,25,346.030817
-8.0,24,346.037746
-8.0,24,346.041085
-4.0,25,346.056878
-12.0,23,346.058614
0.0,26,346.065114
-4.0,25,346.071676
0.0,26,346.079807
0.0,26,346.083157
-4.0,25,346.097474
0.0,26,346.100843
-4.0,25,346.10576
8.0,28,346.116987
-4.0,25,346.120336
-4.0,25,346.123682
-40.0,16,346.128721
8.0,28,346.144611
-8.0,24,346.146355
0.0,26,346.161047
-8.0,24,346.161072
-12.0,23,346.165979
0.0,26,346.167745
4.0,27,346.189923
8.0,28,346.189956
-12.0,23,346.198102
8.0,28,346.206244
-4.0,25,346.206267
4.0,27,346.211199
-4.0,25,346.231772
0.0,26,346.233644
-52.0,13,346.233667
-12.0,23,346.23699
0.0,26,346.249757
8.0,28,346.253415
0.0,26,346.273996
0.0,26,346.2758
8.0,28,346.279229
12.0,29,346.284269
-28.0,19,346.284292
4.0,27,346.293864
-40.0,16,346.309614
0.0,26,346.316082
4.0,27,346.319593
-4.0,25,346.319617
8.0,28,346.329275
4.0,27,346.33906
-8.0,24,346.350351
4.0,27,346.361958
8.0,28,346.367034
8.0,28,346.367057
-8.0,24,346.370384
0.0,26,346.381726
-56.0,12,346.386671
-4.0,25,346.391667
-8.0,24,346.401294
-8.0,24,346.409368
4.0,27,346.411124
-4.0,25,346.422299
0.0,26,346.428798
0.0,26,346.435415
-72.0,8,346.443545
-4.0,25,346.443574
4.0,27,346.455011
4.0,27,346.456764
-48.0,14,346.458506
16.0,30,346.47288
-20.0,21,346.477893
0.0,26,346.485913
-4.0,25,346.495496
0.0,26,346.498852
0.0,26,346.500607
0.0,26,346.514798
0.0,26,346.519675
0.0,26,346.527711
-20.0,21,346.52943
-4.0,25,346.542666
8.0,28,346.546018
-84.0,5,346.554639
0.0,26,346.55951
-4.0,25,346.562853
-8.0,24,346.569358
-8.0,24,346.571133
0.0,26,346.585714
-68.0,9,346.585748
-4.0,25,346.59541
-4.0,25,346.60032
4.0,27,346.606799
-4.0,25,346.610131
0.0,26,346.627412
8.0,28,346.630755
4.0,27,346.640601
-20.0,21,346.642349
0.0,26,346.644103
4.0,27,346.655766
-8.0,24,346.668403
-4.0,25,346.673351
-8.0,24,346.679965
0.0,26,346.684916
16.0,30,346.692917
4.0,27,346.699432
-4.0,25,346.709085
8.0,28,346.718721
4.0,27,346.723682
-4.0,25,346.725418
0.0,26,346.734963
0.0,26,346.743153
8.0,28,346.756183
-4.0,25,346.76111
-8.0,24,346.764436
-4.0,25,346.767735
-4.0,25,346.777368
8.0,28,346.788584
-44.0,15,346.791941
-4.0,25,346.796843
-8.0,24,346.800189
4.0,27,346.808254
-60.0,11,346.809982
0.0,26,346.81952
-8.0,24,346.827548
0.0,26,346.852742
8.0,28,346.852775
-4.0,25,346.867231
4.0,27,346.878757
4.0,27,346.89273
8.0,28,346.902587
0.0,26,346.913922
8.0,28,346.917279
-4.0,25,346.919019
0.0,26,346.925478
-4.0,25,346.933738
-8.0,24,346.941946
-28.0,19,346.950304
8.0,28,346.961854
8.0,28,346.966936
0.0,26,346.970422
-4.0,25,346.977153
8.0,28,346.990431
-8.0,24,346.990455
-64.0,10,346.993835
-4.0,25,347.003695
-4.0,25,347.008744
0.0,26,347.013781
0.0,26,347.032985
8.0,28,347.036448
0.0,26,347.036471
-8.0,24,347.042971
0.0,26,347.05272
0.0,26,347.057636
-56.0,12,347.064159
-52.0,13,347.074043
4.0,27,347.079258
-4.0,25,347.079291
4.0,27,347.082717
8.0,28,347.103311
-4.0,25,347.105069
-4.0,25,347.114699
-4.0,25,347.119596
-4.0,25,347.123026
-56.0,12,347.123049
12.0,29,347.126378
-64.0,10,347.142173
8.0,28,347.151869
4.0,27,347.159936
-8.0,24,347.163357
4.0,27,347.165111
0.0,26,347.166886
-4.0,25,347.184521
8.0,28,347.197288
0.0,26,347.20222
-4.0,25,347.20401
-8.0,24,347.205765
4.0,27,347.209088
-52.0,13,347.223287
-4.0,25,347.225033
-40.0,16,347.234533
-4.0,25,347.237862
-64.0,10,347.239591
-4.0,25,347.244508
12.0,29,347.2543
8.0,28,347.272098
4.0,27,347.280387
0.0,26,347.283934
4.0,27,347.283957
-4.0,25,347.287353
4.0,27,347.29862
4.0,27,347.316136
-4.0,25,347.321102
-4.0,25,347.324504
-8.0,24,347.326272
8.0,28,347.329627
0.0,26,347.340837
4.0,27,347.361439
-4.0,25,347.363187
0.0,26,347.368403
0.0,26,347.370288
0.0,26,347.373689
0.0,26,347.384952
-8.0,24,347.400798
-8.0,24,347.402526
0.0,26,347.410625
4.0,27,347.413965
0.0,26,347.415697
4.0,27,347.428415
-8.0,24,347.439479
4.0,27,347.445924
4.0,27,347.454114
-4.0,25,347.454137
8.0,28,347.462542
0.0,26,347.47252
-8.0,24,347.48065
-4.0,25,347.48876
-4.0,25,347.496936
0.0,26,347.498697
-12.0,23,347.500452
0.0,26,347.51482
-8.0,24,347.519723
-32.0,18,347.52617
0.0,26,347.531042
0.0,26,347.542364
4.0,27,347.542386
0.0,26,347.556623
-8.0,24,347.56012
4.0,27,347.571532
-8.0,24,347.571556
-4.0,25,347.584584
-4.0,25,347.584619
-4.0,25,347.599063
4.0,27,347.604009
-8.0,24,347.610489
-4.0,25,347.612219
-8.0,24,347.623349
0.0,26,347.626674
-4.0,25,347.639441
-36.0,17,347.639463
-4.0,25,347.644352
0.0,26,347.652385
4.0,27,347.668484
-4.0,25,347.668508
-72.0,8,347.681587
-4.0,25,347.68162
-4.0,25,347.681633
-8.0,24,347.68525
-8.0,24,347.693455
-44.0,15,347.70923
0.0,26,347.710961
-12.0,23,347.71897
0.0,26,347.723874
8.0,28,347.727224
4.0,27,347.736787
-8.0,24,347.747843
0.0,26,347.752729
0.0,26,347.760811
0.0,26,347.767418
0.0,26,347.770746
4.0,27,347.78204
4.0,27,347.793695
0.0,26,347.797062
-56.0,12,347.801934
-4.0,25,347.80368
-4.0,25,347.811873
4.0,27,347.811895
0.0,26,347.83544
-4.0,25,347.837666
-12.0,23,347.841018
0.0,26,347.848577
-8.0,24,347.862939
4.0,27,347.877911
0.0,26,347.909014
0.0,26,347.912476
16.0,30,347.914301
0.0,26,347.916082
-4.0,25,347.921026
-12.0,23,347.922782
-52.0,13,347.935669
4.0,27,347.953377
4.0,27,347.956828
4.0,27,347.960294
0.0,26,347.963814
12.0,29,347.972256
-8.0,24,347.977299
-28.0,19,347.993829
-4.0,25,347.997301
0.0,26,348.002343
-8.0,24,348.005775
4.0,27,348.017226
-4.0,25,348.019023
-8.0,24,348.033438
0.0,26,348.039939
-8.0,24,348.041708
-8.0,24,348.045063
-72.0,8,348.053092
-4.0,25,348.059568
4.0,27,348.061325
-84.0,5,348.067816
4.0,27,348.079435
0.0,26,348.089604
12.0,29,348.091395
-4.0,25,348.096415
12.0,29,348.110658
0.0,26,348.112416
-8.0,24,348.118903
-8.0,24,348.128491
-4.0,25,348.131837
4.0,27,348.139914
-12.0,23,348.147912
12.0,29,348.159043
4.0,27,348.162421
-4.0,25,348.168909
4.0,27,348.177053
-44.0,15,348.185785
8.0,28,348.187764
4.0,27,348.194287
0.0,26,348.206947
-84.0,5,348.215123
4.0,27,348.215146
-4.0,25,348.218489
-4.0,25,348.228195
0.0,26,348.228218
8.0,28,348.239369
0.0,26,348.256935
0.0,26,348.256959
-8.0,24,348.256977
-8.0,24,348.26655
4.0,27,348.271467
-4.0,25,348.281311
-12.0,23,348.295851
-8.0,24,348.29764
8.0,28,348.304155
-4.0,25,348.309071
-8.0,24,348.312404
-12.0,23,348.318837
8.0,28,348.34087
4.0,27,348.340893
4.0,27,348.347501
0.0,26,348.350856
4.0,27,348.355779
0.0,26,348.360672
0.0,26,348.384517
8.0,28,348.388021
-4.0,25,348.389864
-8.0,24,348.391673
8.0,28,348.403399
0.0,26,348.405261
-4.0,25,348.425761
-8.0,24,348.429159
0.0,26,348.430951
-4.0,25,348.432715
-4.0,25,348.443964
-4.0,25,348.445703
-4.0,25,353.813816
-4.0,25,353.817248
-4.0,25,353.820641
8.0,28,353.824015
-12.0,23,353.830544
0.0,26,353.833864
-8.0,24,353.856304
0.0,26,353.856329
-44.0,15,353.859942
0.0,26,353.870903
4.0,27,353.886003
0.0,26,353.897748
4.0,27,353.928982
8.0,28,353.93094
4.0,27,353.930964
0.0,26,353.934427
4.0,27,353.941145
0.0,26,353.944577
-24.0,20,353.962696
-28.0,19,353.962728
-4.0,25,353.972702
-4.0,25,353.97615
12.0,29,353.99117
8.0,28,353.993071
-8.0,24,354.005162
0.0,26,354.008627
-4.0,25,354.016961
-8.0,24,354.018786
-36.0,17,354.033557
-8.0,24,354.033581
8.0,28,354.038538
4.0,27,354.146843
4.0,27,354.155744
4.0,27,354.157522
-4.0,25,354.168924
4.0,27,354.177639
20.0,31,354.17941
4.0,27,354.194719
-8.0,24,354.19816
0.0,26,354.203095
-4.0,25,354.21277
0.0,26,354.222471
4.0,27,354.225863
-4.0,25,354.235616
0.0,26,354.240601
4.0,27,354.247204
8.0,28,354.258528
0.0,26,354.268324
16.0,30,354.271697
-4.0,25,354.27667
-8.0,24,354.280015
0.0,26,354.29137
4.0,27,354.304805
4.0,27,354.314458
12.0,29,354.321071
-4.0,25,354.322853
12.0,29,354.326199
4.0,27,354.335904
8.0,28,354.350289
4.0,27,354.358364
-8.0,24,354.361737
0.0,26,354.363495
-4.0,25,354.366845
-4.0,25,354.376534
0.0,26,354.394708
-28.0,19,354.39654
-4.0,25,354.401531
-4.0,25,354.410255
16.0,30,354.413687
-8.0,24,354.418634
8.0,28,354.441572
4.0,27,354.441608
0.0,26,354.44495
-4.0,25,354.454781
-72.0,8,354.454803
12.0,29,354.458146
0.0,26,354.461506
0.0,26,354.483819
-4.0,25,354.497294
28.0,33,354.500729
8.0,28,354.502604
0.0,26,354.502627
-4.0,25,354.504386
-4.0,25,354.526848
0.0,26,354.539654
0.0,26,354.54489
0.0,26,354.544911
4.0,27,354.544923
4.0,27,354.548267
4.0,27,354.570431
-8.0,24,354.578529
-8.0,24,354.583486
-4.0,25,354.585269
-4.0,25,354.588621
8.0,28,354.590381
4.0,27,354.616254
0.0,26,354.62331
-8.0,24,354.625093
-4.0,25,354.631766
4.0,27,354.631788
8.0,28,354.638349
0.0,26,354.659057
-4.0,25,354.664062
8.0,28,354.670634
4.0,27,354.675582
-4.0,25,354.67908
12.0,29,354.679103
0.0,26,354.703315
-4.0,25,354.706695
-4.0,25,354.713287
-12.0,23,354.718582
0.0,26,354.720379
0.0,26,354.723792
-8.0,24,354.742906
-4.0,25,354.747884
0.0,26,354.756035
0.0,26,354.762635
8.0,28,354.764398
0.0,26,354.766155
-28.0,19,354.778942
-60.0,11,354.782309
0.0,26,354.785657
0.0,26,354.798878
-4.0,25,354.806603
4.0,27,354.814368
-4.0,25,354.824611
-8.0,24,354.829702
8.0,28,354.833077
8.0,28,354.849073
4.0,27,354.852426
-8.0,24,354.854186
4.0,27,354.881144
4.0,27,354.891976
4.0,27,354.900129
-44.0,15,354.900167
-4.0,25,354.917774
0.0,26,354.924326
8.0,28,354.94234
-4.0,25,354.942364
-8.0,24,354.944141
0.0,26,354.947567
-4.0,25,354.959059
8.0,28,354.970699
-4.0,25,354.983846
0.0,26,354.985663
0.0,26,354.987465
-4.0,25,354.989269
8.0,28,355.007554
-4.0,25,355.014239
-4.0,25,355.02776
0.0,26,355.031199
4.0,27,355.034557
4.0,27,355.036297
0.0,26,355.050681
8.0,28,355.060337
-20.0,21,355.070054
-4.0,25,355.07196
4.0,27,355.071983
-4.0,25,355.075321
-40.0,16,355.077081
-52.0,13,355.096289
-4.0,25,355.10133
-4.0,25,355.112916
-4.0,25,355.114853
-4.0,25,355.114877
-8.0,24,355.118252
-32.0,18,355.132742
-4.0,25,355.139213
-12.0,23,355.152003
0.0,26,355.157254
-8.0,24,355.157276
-60.0,11,355.15729
8.0,28,355.159042
-52.0,13,355.173518
-4.0,25,355.17354
-20.0,21,355.190899
0.0,26,355.199455
4.0,27,355.201236
4.0,27,355.202983
8.0,28,355.220748
16.0,30,355.224184
-20.0,21,355.227525
0.0,26,355.243964
-4.0,25,355.243988
-4.0,25,355.245743
8.0,28,355.266329
4.0,27,355.268089
0.0,26,355.269823
-8.0,24,355.282617
-4.0,25,355.284507
-8.0,24,355.284529
4.0,27,355.310003
8.0,28,355.315083
8.0,28,355.316839
0.0,26,355.326758
-4.0,25,355.326782
0.0,26,355.328553
-8.0,24,355.35108
0.0,26,355.357793
-4.0,25,355.357816
0.0,26,355.370813
8.0,28,355.372699
8.0,28,355.372722
8.0,28,355.396883
-4.0,25,355.398674
4.0,27,355.402094
-4.0,25,355.411877
8.0,28,355.420221
8.0,28,355.420245
-40.0,16,355.425146
-40.0,16,355.426982
-12.0,23,355.44183
-56.0,12,355.445174
-28.0,19,355.451696
4.0,27,355.458262
-4.0,25,355.461776
4.0,27,355.471692
-52.0,13,355.479834
-8.0,24,355.48496
0.0,26,355.484983
0.0,26,355.494918
12.0,29,355.509429
-4.0,25,355.512826
-8.0,24,355.521067
4.0,27,355.531009
4.0,27,355.531033
-4.0,25,355.537959
4.0,27,355.555486
0.0,26,355.557268
0.0,26,355.56381
4.0,27,355.57521
4.0,27,355.575233
-52.0,13,355.577013
0.0,26,355.580388
-24.0,20,355.590049
-16.0,22,355.599841
-28.0,19,355.60636
-4.0,25,355.616019
8.0,28,355.624394
0.0,26,355.624417
0.0,26,355.634539
0.0,26,355.644271
4.0,27,355.652355
-12.0,23,355.662255
4.0,27,355.662281
0.0,26,355.667232
4.0,27,355.67848
0.0,26,355.686923
-8.0,24,355.691895
-4.0,25,355.703474
0.0,26,355.710184
12.0,29,355.710209
-36.0,17,355.721627
4.0,27,355.725003
4.0,27,355.733219
-48.0,14,355.747909
4.0,27,355.74969
-8.0,24,355.751468
0.0,26,355.754833
-72.0,8,355.764472
4.0,27,355.766202
8.0,28,355.779061
4.0,27,355.791931
8.0,28,355.795743
-4.0,25,355.795775
0.0,26,355.807203
4.0,27,355.810565
0.0,26,355.823575
-4.0,25,355.838571
4.0,27,355.838599
4.0,27,355.841987
0.0,26,355.851731
0.0,26,355.855105
-4.0,25,355.869257
-12.0,23,355.894061
-4.0,25,355.902215
0.0,26,355.911382
-4.0,25,355.919786
-8.0,24,355.921601
8.0,28,355.940336
-4.0,25,355.950599
4.0,27,355.95063
8.0,28,355.960739
4.0,27,355.967634
12.0,29,355.972716
-28.0,19,355.982815
-4.0,25,355.982843
12.0,29,355.999444
4.0,27,356.006235
0.0,26,356.011339
8.0,28,356.019659
-8.0,24,356.023114
0.0,26,356.028272
12.0,29,356.04947
4.0,27,356.052854
8.0,28,356.059451
0.0,26,356.064427
0.0,26,356.067806
-56.0,12,356.072791
8.0,28,356.074575
8.0,28,356.095373
0.0,26,356.102033
0.0,26,356.110423
8.0,28,356.110447
-4.0,25,356.113839
-4.0,25,356.115595
0.0,26,356.139511
0.0,26,356.146087
-8.0,24,356.154752
0.0,26,356.154777
4.0,27,356.156555
4.0,27,356.161557
4.0,27,356.183919
4.0,27,356.190507
0.0,26,356.197363
4.0,27,356.20081
12.0,29,356.202568
4.0,27,356.205929
-4.0,25,356.225235
8.0,28,356.238262
-4.0,25,356.240042
-4.0,25,356.243487
0.0,26,356.250174
8.0,28,356.250202
-4.0,25,356.26817
-4.0,25,356.279387
0.0,26,356.282783
-4.0,25,356.284542
-8.0,24,356.289484
-4.0,25,356.291248
8.0,28,356.313707
4.0,27,356.323477
8.0,28,356.328527
12.0,29,356.333622
4.0,27,356.337011
16.0,30,356.340365
-76.0,7,356.351998
-36.0,17,356.353785
0.0,26,356.358819
0.0,26,356.373266
-8.0,24,356.376646
4.0,27,356.37842
0.0,26,356.396152
8.0,28,356.397986
0.0,26,356.401364
-4.0,25,356.417505
8.0,28,356.419288
0.0,26,356.421068
-4.0,25,356.438796
-4.0,25,356.440566
4.0,27,356.447171
-4.0,25,356.460238
-8.0,24,356.462008
4.0,27,356.465696
-4.0,25,356.480182
8.0,28,356.486741
12.0,29,356.494903
-8.0,24,356.500073
-4.0,25,356.506689
8.0,28,356.508506
-4.0,25,356.521364
0.0,26,356.539186
20.0,31,356.53921
0.0,26,356.544176
4.0,27,356.55292
0.0,26,356.552947
-4.0,25,356.564283
-8.0,24,356.57868
-4.0,25,356.580435
-8.0,24,356.583809
-8.0,24,356.591924
4.0,27,356.597159
8.0,28,356.610127
8.0,28,356.62479
4.0,27,356.624814
8.0,28,356.6299
-12.0,23,356.629924
-4.0,25,356.639769
0.0,26,356.654607
0.0,26,356.669182
0.0,26,356.669208
-8.0,24,356.67101
4.0,27,356.675961
-36.0,17,356.682458
4.0,27,356.684219
-4.0,25,356.709636
-12.0,23,356.713028
8.0,28,356.714783
8.0,28,356.716546
0.0,26,356.724665
12.0,29,356.731177
8.0,28,356.757041
-4.0,25,356.758821
4.0,27,356.760573
16.0,30,356.763936
-8.0,24,356.765705
16.0,30,356.781653
-48.0,14,356.78654
0.0,26,356.799759
-8.0,24,356.799789
-8.0,24,356.80479
12.0,29,356.80656
-12.0,23,356.819443
-72.0,8,356.819466
0.0,26,356.829139
-4.0,25,356.842048
0.0,26,356.843818
-40.0,16,356.847178
4.0,27,356.850512
-12.0,23,356.858939
0.0,26,356.885475
-8.0,24,356.904194
4.0,27,356.915814
4.0,27,356.919366
0.0,26,356.921194
0.0,26,356.92953
-48.0,14,356.932948
4.0,27,356.947845
0.0,26,356.961112
-4.0,25,356.963097
-8.0,24,356.963128
-8.0,24,356.975219
12.0,29,356.980303
4.0,27,356.993427
-24.0,20,356.996991
-12.0,23,357.002154
0.0,26,357.005572
0.0,26,357.01873
8.0,28,357.027076
-4.0,25,357.035257
-8.0,24,357.037024
0.0,26,357.046899
8.0,28,357.053416
-4.0,25,357.061669
4.0,27,357.073274
-12.0,23,357.075063
0.0,26,357.081677
-36.0,17,357.0817
0.0,26,357.089824
-4.0,25,357.102964
-8.0,24,357.114339
0.0,26,357.116102
-4.0,25,357.122837
-4.0,25,357.122859
