#{"t_start": 1732833305.2233725, "env_id": "None"}
r,l,t
-72.93347,16,319.918169
-20.256256,25,319.923229
-12.204201,30,319.934609
-27.312363,26,319.938007
-24.432747,24,319.954408
-18.413818,26,319.956249
-20.798416,25,319.964526
-19.104073,27,319.96455
-36.17549,25,319.975889
-14.437782,28,319.983994
-31.26255,25,319.996764
-19.746735,27,319.998523
-21.055702,25,320.005134
-14.724213,28,320.010082
-21.68435,25,320.016644
-20.952667,26,320.028118
-76.889435,10,320.028143
-39.103256,24,320.037919
-33.874954,26,320.043288
-27.575294,26,320.05014
-30.754799,24,320.058637
-20.255814,25,320.070083
-53.144318,26,320.071857
-17.855804,28,320.084777
-40.50121,27,320.088192
-56.257633,19,320.089981
-16.780014,26,320.093378
-30.221237,24,320.109363
-41.064922,25,320.112766
-62.853897,19,320.116124
-48.47323,25,320.130589
-21.943016,27,320.135643
-26.205925,26,320.137439
-41.17435,24,320.150838
-30.064194,26,320.157401
-18.198608,30,320.167103
-35.201897,24,320.175432
-23.726074,27,320.175457
-25.547806,26,320.180407
-22.775688,27,320.19476
-27.500504,26,320.199746
-26.035057,24,320.206301
-46.623795,25,320.216008
-27.989906,27,320.219361
-44.00899,27,320.224328
-27.469643,24,320.235707
-77.20953,10,320.242563
-19.036919,28,320.247782
-17.87503,26,320.251146
-88.35937,8,320.260942
-45.418777,26,320.260967
-31.169289,27,320.265869
-29.441505,28,320.28199
-83.33848,10,320.282014
-47.549168,26,320.285354
-23.443253,28,320.296755
-45.416214,24,320.300124
-23.900475,25,320.301927
-79.3936,11,320.303689
-40.292667,24,320.321151
-47.226986,25,320.322922
-20.877937,27,320.342523
-18.326332,25,320.342552
-20.850647,27,320.347755
-16.99141,27,320.349551
-21.59349,27,320.367125
-31.19246,26,320.367149
-18.995285,27,320.386483
-19.34124,27,320.386508
-46.71663,23,320.386527
-36.548847,28,320.393095
-37.585037,26,320.408996
-20.903969,28,320.412395
-37.167942,24,320.425207
-31.262108,27,320.430195
-16.936584,28,320.433611
-29.695976,26,320.437013
-36.805965,24,320.450222
-35.266205,28,320.459901
-65.882,18,320.46655
-57.084133,20,320.466574
-42.49164,26,320.470009
-34.928818,26,320.474953
-56.768066,16,320.495624
-15.268341,28,320.495648
-36.849407,24,320.50561
-25.373947,28,320.505634
-21.416328,27,320.510582
-16.66629,28,320.52033
-60.66093,20,320.528377
-27.893433,25,320.538178
-54.497116,18,320.541547
-37.72631,24,320.54697
-22.622826,27,320.552004
-25.183617,25,320.564054
-24.294098,27,320.575304
-20.927155,26,320.581879
-39.654842,25,320.583767
-47.02073,19,320.583791
-17.874146,27,320.591953
-41.320152,25,320.604816
-42.62646,24,320.614406
-38.78952,26,320.625715
-44.66958,27,320.627641
-20.65989,28,320.627665
-25.669304,26,320.63423
-88.613884,6,320.639285
-36.65051,27,320.650802
-72.3779,15,320.654167
-19.913551,26,320.659374
-19.24681,29,320.687109
-21.5859,26,320.694625
-35.182144,27,320.705664
-23.434372,26,320.719859
-41.028046,24,320.72493
-18.1184,28,320.726756
-35.013664,24,320.743234
-30.282745,28,320.753414
-29.989609,25,320.753447
-68.694626,18,320.756848
-33.21428,27,320.766839
-24.328735,26,320.771941
-26.3106,25,320.785032
-20.747437,25,320.79496
-25.8125,25,320.798412
-19.419136,28,320.80023
-25.942741,27,320.811885
-15.762703,27,320.816968
-27.907082,26,320.828193
-44.00963,23,320.833132
-31.52855,24,320.841348
-27.25985,27,320.844872
-27.817245,26,320.856439
-26.269547,25,320.860049
-34.88858,25,320.871502
-23.143425,24,320.874866
-20.249207,26,320.884548
-20.233376,25,320.886313
-58.668015,14,320.897588
-21.227234,26,320.899364
-17.88227,26,320.90276
-37.48168,29,320.918638
-38.519215,25,320.92674
-13.063484,28,320.930106
-23.850952,26,320.943249
-18.602287,27,320.943274
-27.50576,27,320.948439
-27.582848,27,320.964886
-49.53071,23,320.969971
-50.836224,26,320.971742
-21.098671,27,320.987893
-18.514,27,320.987917
-68.18915,19,320.996018
-26.54612,31,320.999401
-45.01708,25,321.0107
-25.88456,25,321.012452
-62.811478,15,321.020558
-82.64911,10,321.027117
-27.433914,26,321.030499
-27.857307,28,321.033911
-42.28071,25,321.040537
-40.185993,25,321.055769
-25.167854,26,321.066393
-45.472347,26,321.073024
-22.55481,25,321.078013
-25.738495,28,321.079805
-32.95578,27,321.087936
-37.658398,24,321.096051
-20.172592,25,321.107302
-28.19172,25,321.113845
-23.894806,25,321.120574
-23.894096,26,321.120598
-21.787529,27,321.131921
-24.860458,27,321.140048
-18.819656,26,321.151853
-28.984184,25,321.156853
-22.955269,25,321.163693
-27.095924,27,321.167088
-52.76301,25,321.175258
-29.461273,24,321.181775
-37.29135,24,321.191441
-39.95206,26,321.199557
-25.83886,25,321.207718
-30.246712,29,321.211071
-38.32627,27,321.219178
-91.77736,7,321.222533
-41.403416,28,321.227432
-19.156052,26,321.233977
-57.23702,24,321.238946
-85.75734,10,321.243946
-62.01396,23,321.245769
-39.270496,29,321.268835
-32.23905,28,321.270665
-19.021736,27,321.280381
-26.41063,26,321.283731
-20.719711,25,321.287076
-20.813614,25,321.288848
-21.282326,26,321.311166
-37.607063,28,321.316125
-19.678482,28,321.325812
-21.787369,27,321.327597
-21.078537,25,321.3295
-24.179642,26,321.329524
-35.542816,24,321.352104
-23.827545,27,321.361759
-85.95961,8,321.365241
-29.480133,25,321.370216
-29.472763,27,321.372137
-37.884438,25,321.372161
-20.054375,29,321.379245
-26.656525,25,321.402906
-25.069595,28,321.411053
-23.427925,26,321.412839
-32.134636,26,321.414724
-52.205795,26,321.414747
-47.916058,26,321.42131
-79.07013,9,321.429396
-14.256905,27,321.446958
-64.23059,23,321.450384
-30.278206,25,321.453946
-21.278458,26,321.458955
-21.318283,27,321.467211
-45.349556,25,321.472174
-63.461952,14,321.475694
-44.79994,27,321.493321
-86.22185,12,321.495094
-20.853912,26,321.496884
-45.724274,27,321.503469
-33.49521,25,321.508446
-15.848793,27,321.516508
-47.22324,21,321.53081
-35.961975,25,321.534197
-25.711967,26,321.537617
-86.712585,9,321.545948
-15.50383,27,321.547773
-18.787796,26,321.55121
-24.72165,25,327.032278
-21.891418,25,327.049775
-26.174492,29,327.061524
-20.695541,26,327.064925
-22.820702,26,327.069993
-22.308632,29,327.071765
-28.878448,28,327.079953
-20.532867,26,327.094371
-72.35449,13,327.100889
-41.8946,25,327.102702
-33.991196,27,327.109314
-33.345055,26,327.112729
-29.30561,27,327.116109
-24.852867,24,327.139978
-29.378853,29,327.141764
-21.692612,25,327.143535
-52.977066,23,327.146919
-24.159317,27,327.156826
-18.445518,27,327.161947
-61.980534,23,327.179871
-36.400787,24,327.184875
-28.931755,27,327.188256
-20.42176,25,327.190027
-28.013206,24,327.198223
-17.42723,27,327.206365
-25.90062,27,327.223782
-32.923355,27,327.228814
-24.507774,26,327.232195
-18.189423,28,327.233964
-18.558266,30,327.246929
-20.54477,29,327.253479
-22.684158,28,327.271369
-29.977455,26,327.273238
-21.613304,25,327.275033
-44.686287,25,327.276925
-33.22413,27,327.292978
-27.096893,26,327.29793
-21.380287,25,327.315608
-24.897713,26,327.315631
-19.328484,27,327.320728
-53.086456,30,327.320751
-76.9888,11,327.333603
-50.749474,26,327.335402
-30.176033,27,327.341941
-21.094536,26,327.357899
-33.59561,25,327.361349
-15.377869,29,327.36975
-28.651436,25,327.378149
-19.630272,29,327.383228
-17.879936,27,327.388184
-42.907303,23,327.401024
-45.263092,27,327.404435
-31.488968,24,327.4094
-36.961025,24,327.417521
-46.462757,27,327.427245
-32.4859,25,327.429022
-20.37741,26,327.443441
-32.096138,27,327.448448
-73.82955,16,327.455068
-9.887413,30,327.458537
-20.716042,27,327.461965
-15.799103,29,327.476663
-35.597107,27,327.489734
-78.58981,10,327.493114
-51.41494,19,327.494999
-26.021797,27,327.495023
-31.062256,24,327.496797
-33.737495,26,327.503408
-26.46482,26,327.531704
-21.713707,26,327.535294
-27.345993,25,327.535317
-23.404938,26,327.537193
-32.836876,25,327.537215
-31.335869,23,327.540562
-56.885124,20,327.570883
-21.046417,25,327.577623
-28.069786,27,327.577647
-18.579384,27,327.581169
-23.53569,27,327.582974
-34.718353,28,327.588007
-86.19103,7,327.589764
-71.10972,13,327.609011
-18.72779,27,327.615528
-32.94937,25,327.618901
-43.315865,23,327.620688
-24.147392,26,327.624077
-32.763176,24,327.62905
-76.272545,13,327.649666
-24.992828,27,327.653036
-17.3264,27,327.659887
-35.731834,25,327.661681
-13.073288,28,327.665055
-29.533432,26,327.666883
-82.29654,7,327.675163
-58.661304,19,327.68389
-76.59413,12,327.695004
-36.286476,27,327.721847
-31.218132,26,327.732792
-21.423294,30,327.744595
-23.18708,27,327.748275
-21.550583,26,327.755027
-35.973145,26,327.760242
-53.797634,18,327.763622
-32.92904,28,327.777493
-72.95103,16,327.777523
-80.05626,15,327.790619
-24.927544,26,327.790643
-36.508743,28,327.804009
-26.577812,31,327.813796
-28.24189,26,327.820403
-13.748901,28,327.823756
-26.078384,26,327.833479
-31.533234,27,327.835227
-27.732353,26,327.846617
-34.50972,27,327.858249
-60.942482,17,327.863373
-17.476006,28,327.869981
-17.548363,31,327.871768
-83.86256,9,327.873567
-23.501183,27,327.880231
-28.99105,25,327.889996
-19.477707,27,327.909438
-21.785194,25,327.9146
-22.911125,26,327.914623
-21.604424,25,327.916401
-21.386642,26,327.922972
-48.329697,25,327.931166
-88.90715,9,327.931189
-63.601116,17,327.950234
-33.0262,28,327.955197
-17.830872,26,327.957126
-19.834267,27,327.958947
-65.50075,21,327.965512
-34.09095,26,327.973683
-64.23735,14,327.980256
-21.442322,28,327.998226
-21.555687,25,328.000124
-28.712341,24,328.000147
-26.716644,27,328.011494
-34.722878,27,328.019649
-12.961533,29,328.02772
-23.7872,26,328.040659
-20.619644,25,328.040682
-22.0736,26,328.042444
-39.356953,25,328.052209
-26.823555,24,328.059379
-56.379326,26,328.070571
-30.763016,25,328.083576
-35.66284,27,328.086976
-25.909523,29,328.092108
-21.393692,26,328.097328
-16.222916,29,328.108669
-16.03872,27,328.116793
-27.458305,26,328.126536
-33.01351,25,328.12832
-30.468796,25,328.133324
-24.311455,27,328.141615
-57.300476,20,328.141649
-33.88163,24,328.156084
-16.8359,26,328.169095
-59.589405,25,328.174231
-28.22789,28,328.174254
-33.595337,24,328.182503
-84.63629,9,328.185878
-18.006096,27,328.18765
-33.98008,26,328.200725
-20.05603,27,328.219944
-21.052414,27,328.219968
-29.095634,25,328.223365
-49.797962,23,328.225147
-29.209885,26,328.228508
-14.734581,27,328.24445
-48.588646,22,328.260495
-23.409927,27,328.263916
-21.763489,26,328.26571
-10.895905,30,328.269109
-36.763153,26,328.270879
-21.289001,25,328.286939
-66.76779,15,328.295414
-62.919636,18,328.297194
-19.959557,26,328.305348
-25.283966,27,328.310357
-27.488556,24,328.312171
-23.489494,27,328.331187
-24.413933,27,328.339579
-26.773926,26,328.339602
-57.247448,17,328.339615
-42.02012,27,328.349366
-19.217361,27,328.35431
-62.65195,17,328.359297
-33.327744,26,328.38172
-23.875671,26,328.381749
-13.926323,29,328.38843
-26.454544,25,328.391804
-35.64434,25,328.401556
-20.253654,29,328.403333
-67.93811,12,328.408468
-63.710926,19,328.41518
-20.96099,26,328.426353
-38.822727,27,328.436041
-27.916573,25,328.444191
-32.445984,27,328.445947
-38.06699,26,328.450888
-46.864754,26,328.457469
-32.82032,26,328.468755
-19.006767,26,328.478439
-20.400543,26,328.488283
-28.082306,26,328.49004
-40.76334,26,328.501433
-11.29184,31,328.503224
-14.473099,27,328.514832
-28.212181,27,328.524544
-34.213966,25,328.529512
-26.207977,26,328.532868
-22.532776,25,328.542691
-21.462326,28,328.549247
-39.16018,26,328.55749
-24.572014,27,328.569172
-50.309166,24,328.569201
-20.508469,30,328.58204
-17.58612,25,328.5838
-15.697418,26,328.593535
-23.681496,28,328.604869
-26.095963,26,328.613405
-22.23597,27,328.615179
-29.233353,26,328.628198
-40.967216,27,328.628226
-18.87114,27,328.637933
-23.744316,25,328.646075
-48.45286,25,328.654226
-26.085289,28,328.661058
-27.703644,27,328.672539
-24.431229,27,328.672564
-24.30616,25,328.679211
-46.383514,21,328.681016
-62.7118,24,328.721833
-30.178925,29,328.725392
-27.005623,26,328.744183
-15.45652,28,328.747667
-41.881958,26,328.751125
-82.94885,13,328.752941
-44.694393,30,328.759704
-20.329948,26,328.772934
-24.115738,27,328.789198
-21.785805,29,328.79794
-20.00328,27,328.797967
-17.181389,28,328.801462
-16.114243,29,328.809997
-26.706009,25,328.816824
-62.49418,14,328.824871
-18.325981,27,328.836057
-18.185104,26,328.84105
-39.888214,30,328.847596
-26.099144,24,328.84936
-22.644135,25,328.857522
-26.591736,29,328.872196
-45.735893,29,328.883537
-20.475029,28,328.886943
-21.80442,25,328.890354
-40.292057,27,328.892153
-41.891853,26,328.902039
-39.276695,27,328.918335
-50.63723,18,328.923301
-38.643917,24,328.928386
-16.25943,26,328.92841
-21.170738,28,328.938147
-29.034683,28,328.947836
-29.11876,24,328.957486
-17.300064,26,328.965824
-19.041977,28,328.974058
-41.103943,29,328.975836
-37.80315,27,328.982402
-37.23635,26,328.990518
-24.06166,25,329.000325
-69.23587,12,329.003685
-18.88176,27,329.012085
-41.1751,23,329.013868
-19.038315,26,329.020396
-24.253815,25,329.033338
-67.09268,18,329.033361
-42.202442,26,329.043081
-21.841293,27,329.055932
-21.086021,30,329.063032
-18.14827,26,329.063071
-25.531776,26,329.075996
-11.344971,30,329.08271
-78.19523,12,329.082734
-18.183556,27,329.08776
-27.5792,27,329.102319
-40.185814,24,329.104107
-68.00739,15,329.109051
-42.155834,24,329.117314
-26.350037,29,329.132237
-26.204216,27,329.13404
-22.450058,24,329.143803
-27.125778,26,329.145587
-29.538902,27,329.153736
-31.401833,26,329.160367
-22.762794,27,329.178504
-39.421562,28,329.178539
-40.04432,23,329.183542
-11.976616,30,329.19332
-21.379425,27,329.198284
-36.085907,26,329.204975
-32.252617,26,329.222613
-54.070732,27,329.224411
-30.398064,28,329.231407
-55.121696,24,329.239599
-32.009705,28,329.241388
-26.86293,28,329.251143
-63.151054,14,329.262709
-24.824142,26,329.266138
-26.567871,27,329.269547
-67.99109,14,329.274528
-32.532776,27,329.276312
-26.05317,27,329.286077
-19.586197,28,329.310015
-28.913078,25,329.311938
-24.979858,27,329.311962
-16.521187,28,329.321866
-40.51865,28,329.323646
-25.352112,26,329.330731
-20.199715,26,329.352911
-32.665123,26,329.354704
-19.968971,27,329.356483
-47.286007,24,329.36167
-14.391289,28,329.370064
-20.79168,27,329.375071
-60.7837,18,329.390966
-23.03164,27,329.397528
-35.05681,27,329.399318
-28.146255,27,329.401098
-19.168213,27,329.415635
-21.071465,25,329.417417
-44.53166,26,329.435094
-42.566437,26,329.444895
-32.09202,28,329.446673
-18.108017,30,329.448411
-28.44635,26,329.458128
-22.70935,28,329.463396
-32.54496,25,329.476302
-53.41418,23,329.484487
-32.504547,28,329.491091
-25.520279,27,329.492861
-18.238564,26,329.501055
-32.321915,27,329.507638
-18.990532,28,329.523776
-23.90625,27,329.530503
-32.99832,27,329.537094
-19.02626,27,329.538852
-21.580887,26,329.545461
-17.885506,27,329.553611
-72.46093,12,329.565493
-19.784637,27,329.568969
-22.151215,25,329.572401
-32.745804,25,329.580579
-50.94529,28,329.584081
-79.95871,11,329.584105
-14.273216,29,329.601728
-73.329025,13,329.605093
-22.598778,26,329.613443
-18.466232,26,329.616831
-30.688133,28,329.628708
-20.349617,27,329.630507
-51.9398,23,329.644973
-25.632706,26,329.646758
-47.499184,26,329.656492
-25.48896,25,329.658261
-59.33327,20,329.663348
-19.42099,27,329.673055
-51.9372,21,329.68119
-18.084915,27,329.689773
-79.823746,12,329.69584
-79.536255,11,329.710582
-42.60934,27,329.72228
-32.09958,28,329.722309
-23.077301,25,329.726365
-62.921925,17,329.760585
-20.736595,26,329.76062
-23.43235,25,329.762498
-51.83015,25,329.769179
-15.0624695,27,329.775828
-23.457878,28,329.777638
-65.18935,14,329.798283
-31.161377,24,329.800059
-27.8311,25,329.803426
-21.815979,27,329.805198
-16.071312,28,329.814944
-36.529346,29,329.826602
-31.083076,27,329.844759
-28.173828,26,329.844784
-22.895683,24,329.844805
-24.14952,26,329.849909
-20.066376,31,329.867992
-23.174469,27,329.871463
-33.755272,25,329.886251
-20.67604,26,329.888089
-24.321747,27,329.889915
-23.727028,27,329.895005
-18.37725,26,329.911376
-15.201523,29,329.921303
-45.576275,24,329.931038
-18.27137,27,329.932878
-20.346786,28,329.93627
-20.353455,26,329.939642
-20.927986,27,329.957371
-28.06794,27,329.96567
-20.534653,26,329.973844
-31.74685,26,329.978861
-27.590775,29,329.98063
-19.235489,29,329.987175
-22.45578,29,330.004745
-36.23115,26,330.008135
-63.347485,19,330.011509
-20.258652,28,330.019675
-28.829842,27,330.024733
-15.918976,30,330.037673
-59.45504,16,330.047789
-46.80073,28,330.052938
-22.792969,26,330.052963
-24.990448,25,330.054733
-36.714348,30,330.074528
-38.314816,26,330.081105
-40.501167,25,330.08919
-53.255726,24,330.094248
-37.303017,27,330.097763
-15.089966,27,330.097787
-31.722374,26,330.116889
-19.170296,28,330.12839
-26.447006,27,330.134981
-22.655281,25,330.136833
-50.015217,25,330.14057
-33.21086,27,330.144435
-83.02043,13,330.151037
-27.793167,24,330.159209
-28.020042,27,330.181817
-40.868347,29,330.183607
-24.181686,25,330.185393
-30.754883,29,330.188805
-15.126144,30,330.200163
-29.94545,27,330.203572
-37.959347,24,330.221038
-26.899033,27,330.231053
-21.74253,28,330.231078
-18.532013,26,330.232859
-55.391567,18,330.234634
-47.34614,28,330.248155
-45.505764,28,330.269118
-34.23152,26,330.276069
-28.524178,25,330.276093
-30.323975,27,330.276112
-27.44703,28,330.277902
-15.42749,27,330.292445
-63.888462,19,330.306775
-46.81941,28,330.314919
-24.598068,28,330.32156
-12.615799,28,330.32334
-11.509804,31,330.326883
-60.20665,22,330.330213
-76.78252,11,330.341675
-32.041153,26,330.351416
-45.165966,26,330.359521
-46.566864,28,330.371241
-23.761086,26,330.371273
-21.291641,27,330.374759
-18.597908,26,330.384477
-33.447968,25,330.392618
-17.805603,27,330.40386
-24.771896,26,330.413619
-36.16761,28,330.416996
-78.022,10,330.420374
-15.521706,29,330.422158
-37.942974,26,330.427103
-35.092697,24,330.433738
-27.762627,25,330.456283
-24.262566,24,330.458061
-22.291039,26,330.466543
-26.748566,29,330.469981
-24.121536,26,330.476592
-16.539085,30,330.478362
-65.292984,17,330.486409
-28.09407,25,330.49762
-19.844383,27,330.510442
-26.490143,26,330.512215
-34.655457,26,330.518831
-19.694237,28,330.523836
-27.128632,27,330.530378
-19.13108,29,336.020685
-21.768715,26,336.028908
-21.113792,27,336.032295
-31.778603,25,336.035742
-18.917282,27,336.04565
-32.018257,28,336.05379
-18.960632,26,336.073621
-23.622787,31,336.073674
-14.637825,26,336.077107
-34.60396,26,336.080507
-25.65847,26,336.088656
-23.27871,27,336.098451
-20.661942,27,336.117883
-44.895424,25,336.117908
-37.95435,28,336.119695
-19.490265,28,336.126265
-23.728897,26,336.131239
-24.971664,28,336.145759
-29.195679,25,336.160722
-22.075737,26,336.164214
-37.612675,29,336.167624
-22.3368,25,336.169471
-21.650978,28,336.179382
-30.824677,27,336.190643
-25.232689,26,336.20356
-41.578384,24,336.208606
-24.750076,28,336.210391
-30.438889,29,336.215349
-39.384125,28,336.225081
-42.19721,26,336.233177
-24.182388,24,336.24461
-33.396523,25,336.252789
-42.268864,28,336.25626
-23.294586,26,336.259747
-21.740074,26,336.269815
-69.27983,15,336.269848
-25.699425,27,336.279886
-69.64491,16,336.283276
-32.404922,29,336.300931
-23.340271,26,336.302777
-27.693192,26,336.312561
-24.766792,28,336.31596
-28.2817,27,336.327534
-85.426254,7,336.327558
-20.221397,29,336.327578
-34.707962,23,336.338864
-33.918793,28,336.350391
-37.252438,24,336.353763
-30.494911,24,336.368465
-28.585442,25,336.370455
-22.552277,26,336.372244
-36.255627,28,336.38675
-45.27279,23,336.490438
-27.356613,27,336.493813
-25.943024,25,336.509255
-25.834198,27,336.514345
-40.098732,27,336.516123
-23.480568,26,336.528992
-39.815647,25,336.532358
-41.781002,29,336.542105
-43.16416,25,336.55186
-20.692162,26,336.558804
-27.40178,25,336.558845
-28.978973,27,336.575598
-18.384407,27,336.578999
-73.58566,14,336.582364
-23.417084,27,336.588902
-30.8274,25,336.593902
-18.767365,28,336.605336
-24.323227,25,336.616632
-19.808754,25,336.619997
-26.212982,26,336.624923
-26.920937,24,336.633063
-31.261253,28,336.634823
-54.55627,19,336.636607
-27.556976,25,336.662281
-16.206223,28,336.664065
-31.253693,26,336.669137
-19.56192,26,336.67952
-16.130379,27,336.679548
-42.927094,25,336.679568
-48.795643,21,336.697296
-31.149239,26,336.707593
-38.39224,28,336.725568
-29.426697,28,336.747329
-25.070755,28,336.747358
-29.994957,29,336.750941
-64.257095,15,336.768801
-34.496964,30,336.776182
-20.294716,27,336.781372
-26.740738,26,336.797607
-18.906662,26,336.799392
-20.389496,28,336.80115
-34.1838,27,336.814179
-73.47012,10,336.817584
-33.02056,26,336.819426
-31.63462,24,336.82123
-29.80188,28,336.843993
-30.322342,30,336.849125
-21.360825,26,336.866085
-9.319672,30,336.866126
-36.79356,28,336.867952
-20.537033,30,336.869848
-21.542152,27,336.891512
-23.87622,27,336.896598
-28.27108,26,336.909843
-31.56977,28,336.913469
-21.869621,26,336.913493
-37.526608,29,336.916932
-36.040485,25,336.932811
-25.848503,26,336.939354
-41.329327,25,336.953765
-16.981506,28,336.955546
-37.461803,27,336.962262
-33.555992,30,336.964048
-16.396492,27,336.979467
-21.349289,26,336.984456
-58.313484,24,336.995717
-42.752647,24,336.997621
-82.704384,11,336.997644
-27.56237,27,337.009048
-21.787659,29,337.010829
-36.653194,25,337.025125
-29.820045,25,337.036421
-23.682663,27,337.0416
-21.88704,27,337.041624
-24.899178,25,337.049717
-24.96128,25,337.051486
-39.76953,29,337.074385
-19.750458,26,337.086166
-6.657654,30,337.088075
-24.780647,27,337.088098
-20.440147,27,337.096252
-54.223915,28,337.099636
-20.757698,25,337.11555
-28.198875,25,337.126819
-20.947166,26,337.130208
-51.424324,30,337.136775
-25.017265,27,337.140157
-33.183,27,337.143527
-37.824684,24,337.154722
-73.22328,13,337.158064
-20.749512,26,337.171192
-45.74192,27,337.176375
-18.660568,26,337.184645
-20.596031,27,337.189613
-33.508537,28,337.205705
-28.544708,30,337.20573
-23.392067,28,337.217069
-16.94307,30,337.225217
-20.981667,28,337.230208
-32.822334,29,337.236741
-28.242088,29,337.252796
-50.1677,29,337.25282
-29.625603,26,337.259294
-19.68634,28,337.272479
-22.866951,28,337.277725
-30.356483,28,337.284338
-36.878372,24,337.294015
-61.294754,21,337.295777
-24.176239,27,337.299136
-23.80046,26,337.315127
-27.631958,26,337.320082
-24.759575,28,337.329593
-45.640076,25,337.334455
-18.930962,26,337.337941
-17.627182,29,337.345926
-33.572876,25,337.355447
-43.6472,25,337.360418
-23.72232,25,337.372331
-67.13288,14,337.380953
-17.711113,27,337.38098
-29.581154,25,337.380999
-87.335335,7,337.39249
-17.335594,27,337.392513
-19.684685,29,337.410052
-39.540947,25,337.413374
-21.233307,26,337.423135
-43.14809,29,337.428108
-50.40353,23,337.429868
-19.441933,29,337.439582
-21.709656,26,337.452375
-25.576157,29,337.460546
-27.451271,28,337.470595
-38.466248,25,337.472418
-34.294937,28,337.475836
-20.849693,27,337.485733
-34.323097,28,337.500485
-35.333374,28,337.508654
-41.627666,25,337.512044
-57.43797,21,337.52034
-15.478912,29,337.520365
-31.20755,28,337.522117
-38.744587,24,337.539603
-53.345432,20,337.541378
-27.888458,25,337.552633
-23.047577,26,337.5625
-30.28563,28,337.565905
-17.399124,28,337.56768
-21.71331,26,337.585946
-30.985611,28,337.58773
-24.163551,24,337.594642
-63.696022,26,337.610819
-20.9096,28,337.610845
-30.581276,31,337.620587
-57.046352,24,337.625574
-16.505714,26,337.630538
-16.0253,30,337.6434
-38.68404,26,337.653067
-21.287308,27,337.654838
-25.999573,28,337.666178
-50.635777,29,337.674954
-21.136703,27,337.676796
-85.86943,8,337.688185
-27.121353,29,337.693398
-19.27295,27,337.700134
-44.113163,28,337.703593
-34.899155,28,337.720936
-47.131203,26,337.731865
-18.653625,27,337.759716
-22.49739,26,337.763209
-25.355728,26,337.773474
-27.934555,28,337.773508
-28.465477,25,337.785118
-18.250648,29,337.796697
-26.643837,25,337.806478
-27.696571,28,337.808251
-17.594604,27,337.819651
-22.59414,28,337.821472
-38.841755,25,337.826555
-46.119934,25,337.838137
-60.30728,16,337.846457
-34.107758,25,337.84829
-10.444412,29,337.856638
-23.416084,28,337.868267
-38.731403,26,337.870099
-31.899162,29,337.888411
-26.491386,26,337.893673
-19.859734,28,337.895482
-36.850166,28,337.905679
-90.7959,7,337.905704
-34.24665,24,337.91244
-33.471024,26,337.914268
-53.421745,19,337.927069
-15.2096405,28,337.935211
-27.549942,28,337.951286
-21.365936,30,337.954676
-34.53643,28,337.958058
-23.8648,28,337.959827
-19.015053,30,337.976076
-16.27723,28,337.982758
-32.669754,25,337.997653
-19.84008,27,337.997681
-88.42753,9,337.9977
-37.65766,28,338.007531
-12.424187,30,338.0093
-28.94719,23,338.015783
-19.848083,27,338.041259
-22.168243,27,338.041283
-15.287285,28,338.043063
-51.42036,27,338.05127
-22.468285,27,338.053041
-19.211151,27,338.059693
-63.667103,18,338.071329
-30.611176,24,338.08293
-21.715416,27,338.08953
-23.921936,27,338.097971
-24.468765,28,338.101438
-29.761871,29,338.109611
-20.288742,27,338.117785
-23.281898,28,338.129241
-59.162457,17,338.129266
-21.417725,26,338.132623
-29.541756,27,338.14234
-20.250923,26,338.152
-69.34342,17,338.156974
-63.39156,25,338.158746
-19.48809,26,338.171826
-35.047913,28,338.178495
-22.411743,26,338.186777
-25.836502,24,338.193302
-21.33252,25,338.201626
-43.954987,28,338.204992
-54.68309,18,338.210014
-20.391533,25,338.215122
-20.759735,26,338.229688
-74.775696,17,338.229712
-26.963974,25,338.234636
-39.247025,24,338.244376
-23.46479,25,338.250967
-67.77528,18,338.259245
-21.08786,27,338.259268
-30.265663,24,338.268971
-83.266754,9,338.274192
-38.135498,27,338.279164
-20.606705,28,338.292179
-22.78872,25,338.302166
-28.697433,30,338.30219
-36.872128,24,338.310468
-17.979668,25,338.321938
-44.7391,29,338.323713
-34.107536,26,338.335044
-27.500092,29,338.349575
-35.490524,31,338.353066
-49.420437,19,338.353089
-44.900936,29,338.358073
-41.167484,25,338.36465
-18.36753,26,338.377723
-23.431755,25,338.395748
-20.219643,27,338.395775
-34.57869,26,338.397552
-40.942234,27,338.404265
-23.601578,27,338.411236
-22.162254,28,338.425698
-58.795357,19,338.427456
-35.131355,25,338.437199
-34.574173,25,338.438946
-74.19989,14,338.450314
-39.37798,29,338.452196
-21.867546,25,338.452219
-26.396935,28,338.471622
-24.949173,29,338.484636
-51.110954,21,338.486413
-34.73784,30,338.488171
-32.75659,27,338.496581
-38.430237,26,338.496605
-10.243126,31,338.523945
-40.33082,25,338.528959
-17.608269,27,338.530739
-27.402939,26,338.532504
-34.007584,24,338.535928
-23.682312,27,338.540917
-23.793282,25,338.569751
-34.76509,24,338.569786
-53.258884,30,338.573484
-35.182953,26,338.575302
-26.336441,27,338.580312
-91.479515,7,338.582062
-17.502892,27,338.58542
-68.65607,21,338.616159
-17.459656,28,338.617941
-33.33284,27,338.619723
-31.397987,26,338.626488
-20.410591,30,338.62651
-17.581047,26,338.629877
-22.408936,26,338.658405
-19.275772,26,338.660185
-19.599602,26,338.66194
-20.845139,26,338.668571
-33.9228,28,338.672062
-32.777184,28,338.675572
