#{"t_start": 1732828023.837874, "env_id": "None"}
r,l,t
-12.0,23,66.750365
-4.0,25,66.758732
-4.0,25,66.767645
-56.0,12,66.771103
24.0,32,66.782736
4.0,27,66.794625
12.0,29,66.79985
8.0,28,66.806697
-32.0,18,66.813636
4.0,27,66.813659
12.0,29,66.820399
-52.0,13,66.835237
-4.0,25,66.843609
24.0,32,66.850399
-32.0,18,66.852224
-80.0,6,66.860957
32.0,34,66.866181
28.0,33,66.871317
4.0,27,66.883
-4.0,25,66.886474
-28.0,19,66.898315
12.0,29,66.901911
-8.0,24,66.901935
-80.0,6,66.911911
-72.0,8,66.925266
36.0,35,66.930453
12.0,29,66.932412
4.0,27,66.932435
-8.0,24,66.940838
-68.0,9,66.942667
-76.0,7,66.944589
-8.0,24,66.944612
-68.0,9,66.949694
-24.0,20,66.974477
0.0,26,66.977964
-8.0,24,66.984773
0.0,26,66.9866
-12.0,23,66.988452
36.0,35,67.00362
-44.0,15,67.012006
-8.0,24,67.028688
24.0,32,67.028711
24.0,32,67.032311
8.0,28,67.032335
-12.0,23,67.04396
-56.0,12,67.050678
8.0,28,67.061346
-36.0,17,67.06329
-20.0,21,67.070032
-84.0,5,67.071834
12.0,29,67.080242
-56.0,12,67.082058
-4.0,25,67.094226
-16.0,22,67.109276
0.0,26,67.114403
8.0,28,67.127874
92.0,49,67.127897
20.0,31,67.134678
24.0,32,67.149635
4.0,27,67.156657
-8.0,24,67.156681
0.0,26,67.17355
16.0,30,67.180415
12.0,29,67.199346
44.0,37,67.199381
12.0,29,67.206232
28.0,33,67.212991
4.0,27,67.219758
-52.0,13,67.221586
-64.0,10,67.223406
0.0,26,67.225219
0.0,26,67.243333
-44.0,15,67.251676
4.0,27,67.260148
-4.0,25,67.265486
20.0,31,67.277321
-64.0,10,67.277355
32.0,34,67.279309
-72.0,8,67.279332
4.0,27,67.297843
44.0,37,67.307986
-28.0,19,67.31144
12.0,29,67.326438
24.0,32,67.331563
40.0,36,67.339991
-24.0,20,67.345105
-12.0,23,67.348653
36.0,35,67.358632
-16.0,22,67.365784
-4.0,25,67.383953
-12.0,23,67.385897
-40.0,16,67.38592
-8.0,24,67.389502
32.0,34,67.391366
-36.0,17,67.394862
-76.0,7,67.398334
-76.0,7,67.403463
8.0,28,67.431249
12.0,29,67.434762
16.0,30,67.440004
0.0,26,67.441828
20.0,31,67.446977
24.0,32,67.458724
-56.0,12,67.464134
-80.0,6,67.469671
-40.0,16,67.482192
4.0,27,67.490112
-4.0,25,67.501814
8.0,28,67.502274
-8.0,24,67.533406
-24.0,20,67.5386
-32.0,18,67.543813
-84.0,5,67.547449
-72.0,8,67.547472
-8.0,24,67.55604
44.0,37,67.562968
44.0,37,67.573276
-40.0,16,67.576812
4.0,27,67.592287
8.0,28,67.597566
-4.0,25,67.599432
-24.0,20,67.60805
12.0,29,67.613292
-76.0,7,67.625353
-64.0,10,67.625377
16.0,30,67.628899
-92.0,3,67.630748
-24.0,20,67.632614
-24.0,20,67.634488
-4.0,25,67.63637
-64.0,10,67.649904
-88.0,4,67.658451
-36.0,17,67.661951
-92.0,3,67.663817
-36.0,17,67.667466
-4.0,25,67.670976
4.0,27,67.677834
0.0,26,67.681412
-20.0,21,67.706636
-4.0,25,67.71021
8.0,28,67.712151
-24.0,20,67.712174
16.0,30,67.713989
-84.0,5,67.720731
-4.0,25,67.724188
-32.0,18,67.742249
4.0,27,67.752257
-4.0,25,67.757425
16.0,30,67.76258
-40.0,16,67.771207
12.0,29,67.77123
-52.0,13,67.776414
-40.0,16,67.790185
48.0,38,67.790217
0.0,26,67.802007
-56.0,12,67.810448
-12.0,23,67.815633
8.0,28,67.819148
-28.0,19,67.822748
16.0,30,67.822771
-88.0,4,67.829494
-4.0,25,67.84428
-20.0,21,67.854273
4.0,27,67.869324
24.0,32,67.871222
48.0,38,67.87641
8.0,28,67.878286
-76.0,7,67.888331
-20.0,21,67.891925
12.0,29,67.895486
-8.0,24,67.911947
4.0,27,67.915485
-28.0,19,67.923889
-8.0,24,67.929037
32.0,34,67.935798
8.0,28,67.942565
-24.0,20,67.946042
-48.0,14,67.961266
12.0,29,67.966433
-12.0,23,67.969921
8.0,28,67.973499
-68.0,9,67.982126
-8.0,24,67.985608
-72.0,8,67.987423
4.0,27,67.994348
-48.0,14,68.006159
28.0,33,68.017755
32.0,34,68.02789
-48.0,14,68.029704
8.0,28,68.033202
8.0,28,68.035023
-84.0,5,68.036847
-80.0,6,68.04685
32.0,34,68.0519
-12.0,23,68.057004
-28.0,19,68.063891
-72.0,8,68.072223
12.0,29,68.084171
-48.0,14,68.087657
24.0,32,68.091357
8.0,28,68.101574
32.0,34,68.106773
-52.0,13,68.113497
-60.0,11,68.125176
0.0,26,68.128671
8.0,28,68.13557
44.0,37,68.135593
-16.0,22,68.139052
-64.0,10,68.152217
-44.0,15,68.154031
0.0,26,68.157468
0.0,26,68.170731
-48.0,14,68.179276
-32.0,18,68.184432
16.0,30,68.188088
-40.0,16,68.198541
-12.0,23,68.198574
-76.0,7,68.200541
36.0,35,68.200564
-64.0,10,68.217094
-12.0,23,68.21891
-4.0,25,68.227215
-84.0,5,68.235539
-56.0,12,68.23736
-8.0,24,68.239193
-76.0,7,68.247602
28.0,33,68.254442
24.0,32,68.254465
-64.0,10,68.256277
-80.0,6,68.264604
24.0,32,68.27458
-8.0,24,68.279841
8.0,28,68.296302
0.0,26,68.299793
-20.0,21,68.30994
20.0,31,68.309964
8.0,28,68.313428
40.0,36,68.339635
8.0,28,68.343082
-12.0,23,68.348206
16.0,30,68.350048
4.0,27,68.355298
-4.0,25,68.355321
-84.0,5,68.357135
-52.0,13,68.362214
-76.0,7,68.370559
-40.0,16,68.372355
-76.0,7,68.375819
-52.0,13,68.379255
12.0,29,68.400971
8.0,28,68.404464
-8.0,24,68.411221
-12.0,23,68.418114
4.0,27,68.418137
28.0,33,68.431449
-4.0,25,68.443073
12.0,29,68.453113
-72.0,8,68.456665
8.0,28,68.458497
8.0,28,68.465291
-84.0,5,68.467134
-88.0,4,68.477271
36.0,35,68.518538
-8.0,24,68.522684
84.0,47,68.52619
-20.0,21,68.531356
-68.0,9,68.538205
36.0,35,68.545172
0.0,26,68.545196
-60.0,11,68.563507
-60.0,11,68.563531
16.0,30,68.570387
-8.0,24,68.573968
8.0,28,68.575861
-16.0,22,68.577727
-32.0,18,68.596722
-8.0,24,68.606971
-64.0,10,68.613905
-4.0,25,68.617469
8.0,28,68.621228
0.0,26,68.621252
-76.0,7,68.629855
32.0,34,68.636876
-36.0,17,68.6369
-48.0,14,68.65384
4.0,27,68.660763
20.0,31,68.674269
28.0,33,68.679441
0.0,26,68.682929
12.0,29,68.688281
4.0,27,68.702504
-68.0,9,68.704344
8.0,28,68.711108
-12.0,23,68.719521
0.0,26,68.721389
-4.0,25,68.726533
-24.0,20,68.738158
12.0,29,68.751438
-8.0,24,68.761554
0.0,26,68.763375
16.0,30,68.776746
60.0,41,68.781923
-96.0,2,68.785414
-8.0,24,68.794562
-56.0,12,68.79981
-12.0,23,68.803315
-76.0,7,68.919843
76.0,45,68.921693
-52.0,13,68.927807
40.0,36,68.933113
-4.0,25,68.93494
28.0,33,68.956447
-8.0,24,68.961575
-80.0,6,68.966733
12.0,29,68.97188
-88.0,4,68.97869
-56.0,12,68.984157
8.0,28,68.984181
24.0,32,68.984195
-48.0,14,68.992919
-80.0,6,68.99504
40.0,36,68.996941
-4.0,25,69.023115
-32.0,18,69.024947
0.0,26,69.028436
-84.0,5,69.033574
16.0,30,69.035393
4.0,27,69.038873
-64.0,10,69.04561
20.0,31,69.049044
-36.0,17,69.052496
-40.0,16,69.060931
-52.0,13,69.07408
4.0,27,69.085794
20.0,31,69.089335
8.0,28,69.094696
-56.0,12,69.096765
24.0,32,69.105209
-56.0,12,69.107028
-52.0,13,69.112212
20.0,31,69.115735
-68.0,9,69.122484
-20.0,21,69.140453
8.0,28,69.142297
16.0,30,69.147526
-28.0,19,69.147548
-96.0,2,69.150994
-80.0,6,69.152933
-92.0,3,69.152955
4.0,27,69.158089
-68.0,9,69.167016
8.0,28,69.170465
-80.0,6,69.177175
-60.0,11,69.190897
16.0,30,69.1945
0.0,26,69.199781
8.0,28,69.203277
4.0,27,69.206745
-36.0,17,69.208537
-8.0,24,69.235084
20.0,31,69.243495
-4.0,25,69.248683
-64.0,10,69.252143
24.0,32,69.254013
32.0,34,69.260792
24.0,32,69.262635
-40.0,16,69.27898
8.0,28,69.292465
0.0,26,69.294421
-72.0,8,69.294443
-8.0,24,69.303074
24.0,32,69.31033
8.0,28,69.312246
-76.0,7,69.32392
-4.0,25,69.335575
-8.0,24,69.335597
-4.0,25,69.337407
-52.0,13,69.345779
4.0,27,69.349254
-92.0,3,69.351068
8.0,28,69.357887
-4.0,25,69.377603
0.0,26,69.381195
4.0,27,69.381216
8.0,28,69.398204
-4.0,25,69.401706
20.0,31,69.405168
-76.0,7,69.417081
-12.0,23,69.422155
-84.0,5,69.425806
-48.0,14,69.425828
0.0,26,69.42763
12.0,29,69.429469
-24.0,20,69.432916
-76.0,7,69.439593
-4.0,25,69.46742
-36.0,17,69.467444
-4.0,25,69.471556
-8.0,24,69.473533
16.0,30,69.473556
20.0,31,69.484031
-52.0,13,69.514375
-8.0,24,69.537671
0.0,26,69.544689
-4.0,25,69.544713
0.0,26,69.546587
28.0,33,69.564001
0.0,26,69.564034
-8.0,24,69.586221
-8.0,24,69.588262
-4.0,25,69.588286
16.0,30,69.590163
-4.0,25,69.609095
8.0,28,75.106096
-4.0,25,75.124453
0.0,26,75.124479
0.0,26,75.126331
24.0,32,75.137973
8.0,28,75.147927
-36.0,17,75.154672
16.0,30,75.15662
-28.0,19,75.156642
0.0,26,75.168227
-44.0,15,75.1798
16.0,30,75.188333
-8.0,24,75.18836
-4.0,25,75.200326
4.0,27,75.203807
-68.0,9,75.205793
-12.0,23,75.209374
-84.0,5,75.214794
-20.0,21,75.226383
-72.0,8,75.228179
-24.0,20,75.23828
28.0,33,75.238302
-4.0,25,75.243385
-60.0,11,75.245185
-8.0,24,75.250266
-48.0,14,75.261755
-60.0,11,75.263557
0.0,26,75.271877
-12.0,23,75.276948
0.0,26,75.293447
32.0,34,75.301922
-12.0,23,75.303768
0.0,26,75.307348
4.0,27,75.319677
8.0,28,75.326555
-40.0,16,75.331651
-4.0,25,75.33844
-16.0,22,75.34026
20.0,31,75.360013
0.0,26,75.363468
0.0,26,75.370248
-88.0,4,75.377036
8.0,28,75.378874
-4.0,25,75.382368
8.0,28,75.385833
-4.0,25,75.404201
-4.0,25,75.407925
0.0,26,75.42821
8.0,28,75.42824
-4.0,25,75.430094
36.0,35,75.438629
-32.0,18,75.438653
-12.0,23,75.443741
-52.0,13,75.45043
-8.0,24,75.470057
4.0,27,75.473545
8.0,28,75.486293
4.0,27,75.494069
4.0,27,75.515076
36.0,35,75.519217
-72.0,8,75.540542
-12.0,23,75.54241
4.0,27,75.545892
-20.0,21,75.554701
-72.0,8,75.559899
4.0,27,75.561697
0.0,26,75.571219
-8.0,24,75.58321
4.0,27,75.590123
-92.0,3,75.595392
-64.0,10,75.600631
-8.0,24,75.602527
8.0,28,75.604408
4.0,27,75.611566
-4.0,25,75.616847
-40.0,16,75.625548
-68.0,9,75.62776
-84.0,5,75.636334
-4.0,25,75.646484
0.0,26,75.650071
8.0,28,75.655343
0.0,26,75.662301
-44.0,15,75.675732
20.0,31,75.679362
-4.0,25,75.679384
-4.0,25,75.689587
-8.0,24,75.696606
-8.0,24,75.703401
-60.0,11,75.716987
-12.0,23,75.720531
-64.0,10,75.722529
0.0,26,75.722553
4.0,27,75.728187
-4.0,25,75.735031
-24.0,20,75.751418
0.0,26,75.766383
-12.0,23,75.766416
4.0,27,75.768372
8.0,28,75.768395
12.0,29,75.783263
-36.0,17,75.79665
4.0,27,75.796674
-28.0,19,75.800114
-4.0,25,75.808715
12.0,29,75.817178
4.0,27,75.830963
-16.0,22,75.836105
-12.0,23,75.837922
-16.0,22,75.839751
-80.0,6,75.846442
-56.0,12,75.851529
-4.0,25,75.853386
0.0,26,75.861741
-96.0,2,75.865178
-8.0,24,75.879928
-12.0,23,75.885169
8.0,28,75.885192
-4.0,25,75.893583
-80.0,6,75.895405
4.0,27,75.898872
4.0,27,75.910696
-16.0,22,75.919206
4.0,27,75.932774
-16.0,22,75.937908
4.0,27,75.941443
8.0,28,75.94491
4.0,27,75.958175
-40.0,16,75.959998
8.0,28,75.96677
-76.0,7,75.971842
4.0,27,75.983448
0.0,26,75.988599
12.0,29,75.99044
-96.0,2,75.993907
-8.0,24,75.999005
12.0,29,76.015879
-24.0,20,76.019545
4.0,27,76.019569
-36.0,17,76.024622
-4.0,25,76.043052
24.0,32,76.044851
-8.0,24,76.058125
-8.0,24,76.05994
-4.0,25,76.061755
12.0,29,76.073344
-64.0,10,76.076777
-44.0,15,76.083495
-4.0,25,76.085275
-4.0,25,76.08707
-68.0,9,76.092129
-80.0,6,76.097195
0.0,26,76.105486
12.0,29,76.12395
-4.0,25,76.127443
-36.0,17,76.135945
20.0,31,76.139419
-52.0,13,76.146489
20.0,31,76.151714
32.0,34,76.151736
-56.0,12,76.15679
4.0,27,76.173175
8.0,28,76.186285
-24.0,20,76.189746
4.0,27,76.197158
4.0,27,76.197188
-88.0,4,76.1972
16.0,30,76.19721
-4.0,25,76.215547
-40.0,16,76.225568
-8.0,24,76.228999
-24.0,20,76.232435
0.0,26,76.242506
8.0,28,76.246082
16.0,30,76.267391
-8.0,24,76.272631
0.0,26,76.272653
16.0,30,76.27609
16.0,30,76.292581
-48.0,14,76.296027
24.0,32,76.299472
4.0,27,76.31303
16.0,30,76.324873
16.0,30,76.328365
-20.0,21,76.330191
4.0,27,76.343824
0.0,26,76.345679
-56.0,12,76.35078
-8.0,24,76.35585
-4.0,25,76.370675
16.0,30,76.375815
-20.0,21,76.379235
4.0,27,76.390869
-4.0,25,76.392668
-44.0,15,76.39615
8.0,28,76.402871
28.0,33,76.432663
-8.0,24,76.432696
-8.0,24,76.438115
0.0,26,76.438137
32.0,34,76.438148
0.0,26,76.448651
-36.0,17,76.461817
8.0,28,76.479965
-4.0,25,76.479989
0.0,26,76.481801
8.0,28,76.485732
-8.0,24,76.490991
-32.0,18,76.498933
-44.0,15,76.537318
-44.0,15,76.540899
-8.0,24,76.549516
12.0,29,76.556288
24.0,32,76.561409
-44.0,15,76.563215
20.0,31,76.571697
-72.0,8,76.576876
-4.0,25,76.583732
-24.0,20,76.590569
0.0,26,76.5941
-76.0,7,76.596064
-24.0,20,76.596087
-56.0,12,76.597914
-28.0,19,76.626476
24.0,32,76.626508
-32.0,18,76.628348
-4.0,25,76.635349
-8.0,24,76.638892
0.0,26,76.64245
-32.0,18,76.669374
-8.0,24,76.669399
-4.0,25,76.672848
16.0,30,76.679576
8.0,28,76.683025
-4.0,25,76.684829
-32.0,18,76.703136
-8.0,24,76.709958
-8.0,24,76.720041
36.0,35,76.728505
4.0,27,76.728527
20.0,31,76.738592
-60.0,11,76.740396
0.0,26,76.749043
8.0,28,76.759014
0.0,26,76.773717
-4.0,25,76.780602
16.0,30,76.780624
-36.0,17,76.787475
-88.0,4,76.787498
12.0,29,76.789299
0.0,26,76.792751
28.0,33,76.82889
16.0,30,76.83098
-4.0,25,76.831003
0.0,26,76.831016
-4.0,25,76.836178
16.0,30,76.83961
-80.0,6,76.84649
-60.0,11,76.849967
-12.0,23,76.871207
-8.0,24,76.873022
-96.0,2,76.874832
4.0,27,76.878297
0.0,26,76.883399
12.0,29,76.895037
24.0,32,76.903332
-52.0,13,76.905126
-8.0,24,76.915246
0.0,26,76.917063
0.0,26,76.922186
4.0,27,76.941889
12.0,29,76.955426
-28.0,19,76.955455
-4.0,25,76.958974
0.0,26,76.962981
40.0,36,76.966502
8.0,28,76.98942
-12.0,23,77.001202
-4.0,25,77.001227
12.0,29,77.004689
24.0,32,77.009887
4.0,27,77.011724
8.0,28,77.03637
0.0,26,77.046394
-12.0,23,77.049986
-76.0,7,77.050009
16.0,30,77.056947
0.0,26,77.056969
-84.0,5,77.058815
36.0,35,77.062551
-52.0,13,77.080584
-8.0,24,77.087279
-8.0,24,77.090739
-12.0,23,77.09581
4.0,27,77.102526
4.0,27,77.107604
-52.0,13,77.112905
-76.0,7,77.114704
-72.0,8,77.121413
8.0,28,77.128268
-8.0,24,77.12829
24.0,32,77.151233
-4.0,25,77.156549
-8.0,24,77.156572
-12.0,23,77.161696
0.0,26,77.173335
4.0,27,77.175143
-4.0,25,77.193097
-8.0,24,77.196687
-4.0,25,77.198537
-20.0,21,77.208651
12.0,29,77.210609
8.0,28,77.222422
-48.0,14,77.222446
-76.0,7,77.234034
0.0,26,77.237441
4.0,27,77.2443
-68.0,9,77.259526
8.0,28,77.259552
16.0,30,77.261413
-88.0,4,77.266641
0.0,26,77.268446
-4.0,25,77.281594
20.0,31,77.288321
-40.0,16,77.307917
20.0,31,77.311547
12.0,29,77.315073
32.0,34,77.31856
32.0,34,77.325227
-76.0,7,77.327063
0.0,26,77.332124
4.0,27,77.355031
4.0,27,77.358555
-36.0,17,77.362453
-4.0,25,77.362476
4.0,27,77.372625
0.0,26,77.372647
-32.0,18,77.392178
-8.0,24,77.395607
-12.0,23,77.4007
-80.0,6,77.402618
-32.0,18,77.40264
-24.0,20,77.406078
24.0,32,77.412917
-24.0,20,77.43912
0.0,26,77.439143
0.0,26,77.444287
0.0,26,77.447946
-88.0,4,77.447969
12.0,29,77.453066
4.0,27,77.459985
0.0,26,77.484381
8.0,28,77.50212
12.0,29,77.50635
-76.0,7,77.506375
24.0,32,77.514584
8.0,28,77.514619
12.0,29,77.53312
-40.0,16,77.55479
-28.0,19,77.556626
-12.0,23,77.561713
-8.0,24,77.565196
-80.0,6,77.572161
4.0,27,77.574096
-4.0,25,77.579317
-4.0,25,77.599302
4.0,27,77.601144
-12.0,23,77.604679
-36.0,17,77.608178
0.0,26,77.616758
-68.0,9,77.620296
16.0,30,77.625508
-60.0,11,77.644028
-4.0,25,77.644051
8.0,28,77.647577
-24.0,20,77.656242
16.0,30,77.66161
-4.0,25,77.661638
-36.0,17,77.67503
-28.0,19,77.681641
-8.0,24,77.686726
-44.0,15,77.700199
0.0,26,77.700229
0.0,26,77.70531
4.0,27,77.707111
-52.0,13,77.70896
-60.0,11,77.719049
-64.0,10,77.722518
4.0,27,77.727563
-56.0,12,77.74231
-88.0,4,77.749026
16.0,30,77.750829
4.0,27,77.754398
8.0,28,77.757852
16.0,30,77.771259
-60.0,11,77.776467
8.0,28,77.776491
0.0,26,77.79806
4.0,27,77.798083
24.0,32,77.80482
-12.0,23,77.809884
0.0,26,77.820122
16.0,30,77.826866
-84.0,5,77.828641
-48.0,14,77.833758
-12.0,23,77.837236
0.0,26,77.842369
-8.0,24,77.845842
-64.0,10,77.864202
-40.0,16,77.871085
-8.0,24,77.87111
-4.0,25,77.878184
-88.0,4,77.878208
12.0,29,77.87822
8.0,28,77.886597
-88.0,4,77.89329
-44.0,15,77.89669
-28.0,19,77.909907
12.0,29,77.913491
8.0,28,77.925262
8.0,28,77.925285
-4.0,25,77.935306
-8.0,24,77.937147
-12.0,23,77.948743
-40.0,16,77.952179
-8.0,24,77.954001
-24.0,20,77.960819
-44.0,15,77.962647
4.0,27,77.984316
4.0,27,77.995917
0.0,26,77.997715
-8.0,24,78.002826
24.0,32,78.009589
16.0,30,78.011573
-60.0,11,78.016686
-88.0,4,78.018504
-20.0,21,78.020311
-68.0,9,78.025415
-72.0,8,78.033664
-4.0,25,78.038697
-48.0,14,78.042126
-88.0,4,78.048819
16.0,30,78.053869
12.0,29,78.067285
-4.0,25,78.069088
-4.0,25,78.082829
16.0,30,78.086268
8.0,28,78.097859
8.0,28,78.102932
16.0,30,78.117867
0.0,26,78.126272
36.0,35,78.128094
4.0,27,78.131548
-4.0,25,78.144717
-60.0,11,78.146517
16.0,30,78.148318
4.0,27,78.164776
12.0,29,78.176486
16.0,30,78.183401
-4.0,25,78.188532
4.0,27,78.193708
8.0,28,78.197233
12.0,29,78.213921
20.0,31,78.229056
-4.0,25,78.230892
-8.0,24,78.23449
-56.0,12,78.234512
20.0,31,78.236335
8.0,28,78.244725
-24.0,20,78.26926
-8.0,24,78.277908
8.0,28,78.279848
4.0,27,78.281649
20.0,31,78.283473
-76.0,7,78.290223
4.0,27,78.292028
-64.0,10,78.300344
-64.0,10,78.307019
4.0,27,78.315552
4.0,27,78.327311
16.0,30,78.330778
4.0,27,78.345855
-28.0,19,78.34766
48.0,38,78.356238
12.0,29,78.35626
-28.0,19,78.364721
-72.0,8,78.371511
-68.0,9,78.373313
16.0,30,78.380512
-12.0,23,78.388906
8.0,28,78.411953
56.0,40,78.415546
8.0,28,78.419029
8.0,28,78.427488
36.0,35,78.432593
16.0,30,78.439317
-68.0,9,78.454067
-8.0,24,78.455907
8.0,28,78.459371
16.0,30,78.471161
0.0,26,78.473014
12.0,29,78.483369
-40.0,16,78.48517
-56.0,12,78.49298
-8.0,24,78.504552
-8.0,24,78.515516
4.0,27,78.54564
-12.0,23,78.550859
-4.0,25,78.552849
-24.0,20,78.552878
0.0,26,78.569935
28.0,33,78.587195
-4.0,25,78.590737
-44.0,15,78.596031
4.0,27,78.599654
4.0,27,78.601525
40.0,36,78.616761
0.0,26,78.631907
-20.0,21,78.635472
8.0,28,78.639017
-88.0,4,78.645938
16.0,30,78.652981
28.0,33,78.653004
-48.0,14,78.659856
0.0,26,78.6617
-80.0,6,78.671816
-72.0,8,78.676888
0.0,26,78.678696
-56.0,12,78.697764
12.0,29,78.697816
0.0,26,78.699846
0.0,26,78.699869
-56.0,12,78.71839
4.0,27,78.718421
-4.0,25,78.721975
24.0,32,84.249951
24.0,32,84.251805
40.0,36,84.258663
0.0,26,84.260503
16.0,30,84.267274
32.0,34,84.278981
-68.0,9,84.284047
-4.0,25,84.294028
0.0,26,84.305832
20.0,31,84.305854
12.0,29,84.309302
-60.0,11,84.312734
4.0,27,84.324702
28.0,33,84.339744
0.0,26,84.349793
0.0,26,84.356601
12.0,29,84.358423
-8.0,24,84.36523
48.0,38,84.370339
8.0,28,84.388748
0.0,26,84.395715
0.0,26,84.402565
12.0,29,84.409369
0.0,26,84.411197
0.0,26,84.41631
8.0,28,84.436429
0.0,26,84.439908
-80.0,6,84.446669
20.0,31,84.461748
16.0,30,84.461771
16.0,30,84.46703
48.0,38,84.467052
16.0,30,84.491865
8.0,28,84.495677
-4.0,25,84.521341
4.0,27,84.529581
24.0,32,84.537216
-84.0,5,84.553482
44.0,37,84.553507
-4.0,25,84.562136
-68.0,9,84.569159
32.0,34,84.583206
-60.0,11,84.583238
24.0,32,84.595839
24.0,32,84.599492
48.0,38,84.621543
36.0,35,84.632023
12.0,29,84.633892
4.0,27,84.642617
40.0,36,84.64618
12.0,29,84.649719
24.0,32,84.676466
0.0,26,84.678289
-8.0,24,84.688723
-80.0,6,84.688747
0.0,26,84.68876
-68.0,9,84.695963
0.0,26,84.695989
48.0,38,84.699525
-60.0,11,84.708034
8.0,28,84.736089
0.0,26,84.739601
20.0,31,84.741431
8.0,28,84.746639
16.0,30,84.746661
4.0,27,84.753385
-60.0,11,84.758471
-52.0,13,84.768398
-4.0,25,84.785106
8.0,28,84.785131
8.0,28,84.795247
20.0,31,84.807075
16.0,30,84.810571
-24.0,20,84.819114
12.0,29,84.819136
8.0,28,84.833024
36.0,35,84.854412
12.0,29,84.859594
-84.0,5,84.863082
12.0,29,84.868319
40.0,36,84.868341
-80.0,6,84.870147
-8.0,24,84.873624
40.0,36,84.880329
0.0,26,84.913532
-4.0,25,84.917032
36.0,35,84.923974
28.0,33,84.925943
20.0,31,84.934426
84.0,47,84.950995
24.0,32,84.967747
20.0,31,84.969586
8.0,28,84.971391
16.0,30,84.976583
12.0,29,84.983344
8.0,28,85.000027
-4.0,25,85.011727
0.0,26,85.015368
0.0,26,85.022221
20.0,31,85.025791
4.0,27,85.030923
8.0,28,85.047438
40.0,36,85.072266
20.0,31,85.074208
12.0,29,85.07423
44.0,37,85.077821
8.0,28,85.077843
36.0,35,85.107697
-16.0,22,85.116399
0.0,26,85.11989
4.0,27,85.121741
4.0,27,85.125335
-72.0,8,85.130469
32.0,34,85.13228
8.0,28,85.155194
8.0,28,85.16866
12.0,29,85.168683
8.0,28,85.172136
28.0,33,85.185419
-92.0,3,85.192214
48.0,38,85.197336
0.0,26,85.200969
-12.0,23,85.209486
0.0,26,85.214824
16.0,30,85.22507
12.0,29,85.241649
16.0,30,85.248445
4.0,27,85.260243
44.0,37,85.263738
8.0,28,85.272161
52.0,39,85.275613
12.0,29,85.29882
-4.0,25,85.304081
40.0,36,85.304104
-8.0,24,85.305953
-24.0,20,85.307759
-80.0,6,85.314616
20.0,31,85.329699
-12.0,23,85.346205
12.0,29,85.354697
20.0,31,85.356529
48.0,38,85.363257
-4.0,25,85.371645
36.0,35,85.373456
16.0,30,85.398216
8.0,28,85.403352
8.0,28,85.405154
8.0,28,85.41222
4.0,27,85.420822
8.0,28,85.420845
4.0,27,85.450587
16.0,30,85.454068
-12.0,23,85.459262
48.0,38,85.462862
-4.0,25,85.462884
24.0,32,85.466336
0.0,26,85.494124
-4.0,25,85.50964
12.0,29,85.518034
48.0,38,85.540877
28.0,33,85.540914
36.0,35,85.553087
0.0,26,85.566519
4.0,27,85.581709
4.0,27,85.592246
0.0,26,85.597646
48.0,38,85.597668
36.0,35,85.608025
4.0,27,85.615136
28.0,33,85.640476
0.0,26,85.644039
8.0,28,85.647602
-84.0,5,85.649468
32.0,34,85.653031
-4.0,25,85.658432
12.0,29,85.658455
-4.0,25,85.68962
12.0,29,85.69309
-4.0,25,85.694907
-12.0,23,85.696746
20.0,31,85.70389
32.0,34,85.717331
-16.0,22,85.729614
-4.0,25,85.739722
4.0,27,85.741559
-4.0,25,85.746696
28.0,33,85.755073
-8.0,24,85.769954
36.0,35,85.776682
-88.0,4,85.783449
0.0,26,85.785264
16.0,30,85.790404
4.0,27,85.792208
4.0,27,85.800568
-4.0,25,85.813998
-76.0,7,85.814023
4.0,27,85.831289
12.0,29,85.83644
0.0,26,85.838378
4.0,27,85.8384
-72.0,8,85.851615
-4.0,25,85.856756
-12.0,23,85.870116
28.0,33,85.870139
-8.0,24,85.876868
16.0,30,85.888525
4.0,27,85.896904
4.0,27,85.901988
-20.0,21,85.907123
4.0,27,85.917182
4.0,27,85.924096
-8.0,24,85.931491
8.0,28,85.946435
40.0,36,85.964723
-4.0,25,85.966539
40.0,36,85.968363
20.0,31,85.970194
-80.0,6,85.975293
-84.0,5,85.983744
28.0,33,85.987215
0.0,26,85.990673
4.0,27,86.013634
-24.0,20,86.018766
-68.0,9,86.029595
36.0,35,86.031633
40.0,36,86.031655
4.0,27,86.035132
8.0,28,86.040251
-76.0,7,86.051789
20.0,31,86.071492
0.0,26,86.07331
4.0,27,86.076802
8.0,28,86.081955
20.0,31,86.083755
0.0,26,86.095407
8.0,28,86.120291
0.0,26,86.127875
20.0,31,86.131541
32.0,34,86.133357
24.0,32,86.140131
-36.0,17,86.156677
40.0,36,86.158489
16.0,30,86.171752
16.0,30,86.181816
0.0,26,86.183642
20.0,31,86.185451
-12.0,23,86.195443
4.0,27,86.203868
12.0,29,86.222159
-36.0,17,86.225997
8.0,28,86.234597
24.0,32,86.238075
40.0,36,86.246526
20.0,31,86.258187
20.0,31,86.274831
12.0,29,86.274854
12.0,29,86.286536
28.0,33,86.290029
8.0,28,86.293484
-44.0,15,86.300294
-4.0,25,86.300316
0.0,26,86.320036
-72.0,8,86.334185
8.0,28,86.33613
0.0,26,86.336153
0.0,26,86.339617
0.0,26,86.346414
20.0,31,86.354817
0.0,26,86.379412
8.0,28,86.386378
20.0,31,86.3864
